#
#"Frequency / GHz"	"S1,4 [Mag]"	"S1,4 [Pha in deg.]"
#---------------------------------------------------
290.00000000000	0.59145899655907	145.80124563256
290.61000000000	0.59531039194351	142.53249223347
291.22000000000	0.59959687921181	139.22504971820
291.83000000000	0.60427459097727	135.87486512946
292.44000000000	0.60929402999651	132.47863387639
293.05000000000	0.61460086791153	129.03383913680
293.66000000000	0.62013678756783	125.53877238480
294.27000000000	0.62584037503186	121.99253823199
294.88000000000	0.63164807290663	118.39504606800
295.49000000000	0.63749520649673	114.74699008959
296.10000000000	0.64331708905653	111.04981843412
296.71000000000	0.64905020263053	107.30569144723
297.32000000000	0.65463343823045	103.51742872217
297.93000000000	0.66000936504660	99.688444498724
298.54000000000	0.66512548505805	95.822671298600
299.15000000000	0.66993541882769	91.924472251736
299.76000000000	0.67439996227327	87.998543347084
300.37000000000	0.67848795413516	84.049807708233
300.98000000000	0.68217690031484	80.083304823132
301.59000000000	0.68545331393381	76.104078327867
302.20000000000	0.68831274764031	72.117066356351
302.81000000000	0.69075951539494	68.126998557126
303.42000000000	0.69280612226657	64.138303624427
304.03000000000	0.69447244018779	60.155030618553
304.64000000000	0.69578468302909	56.180786525370
305.25000000000	0.69677424429380	52.218691518436
305.86000000000	0.69747646459195	48.271352344078
306.47000000000	0.69792939404192	44.340853250135
307.08000000000	0.69817260778136	40.428763006826
307.69000000000	0.69824612220244	36.536155882363
308.30000000000	0.69818944690295	32.663643968410
308.91000000000	0.69804079413452	28.811418006653
309.52000000000	0.69783645497613	24.979293832582
310.13000000000	0.69761034046345	21.166761695840
310.74000000000	0.69739367702164	17.373035999643
311.35000000000	0.69721483900494	13.597103383658
311.96000000000	0.69709929692243	9.8377675146584
312.57000000000	0.69706965782012	6.0936894111733
313.18000000000	0.69714577398291	2.3634225808742
313.79000000000	0.69734489725297	-1.3545573322823
314.40000000000	0.69768185845923	-5.0618283288931
315.01000000000	0.69816925436436	-8.7600029007074
315.62000000000	0.69881762784193	-12.450713352841
316.23000000000	0.69963563043087	-16.135600856363
316.84000000000	0.70063015975837	-19.816307400373
317.45000000000	0.70180646741546	-23.494469788953
318.06000000000	0.70316823560409	-27.171714856588
318.67000000000	0.70471762319125	-30.849655144407
319.28000000000	0.70645528369291	-34.529884377216
319.89000000000	0.70838035918620	-38.213972197099
320.50000000000	0.71049045526143	-41.903457733906
321.11000000000	0.71278160293264	-45.599841719465
321.72000000000	0.71524821399068	-49.304576975899
322.33000000000	0.71788303665875	-53.019057226036
322.94000000000	0.72067711864006	-56.744604284937
323.55000000000	0.72361978474741	-60.482453795602
324.16000000000	0.72669863627690	-64.233739769761
324.77000000000	0.72989957910943	-67.999478286691
325.38000000000	0.73320688715455	-71.780550789110
325.99000000000	0.73660330714231	-75.577687494182
326.60000000000	0.74007020986797	-79.391451507918
327.21000000000	0.74358779175152	-83.222224289231
327.82000000000	0.74713532895937	-87.070193152210
328.43000000000	0.75069148433954	-90.935341517251
329.04000000000	0.75423466506807	-94.817442619941
329.65000000000	0.75774342624813	-98.716057356636
330.26000000000	0.76119691284513	-102.63053688566
330.87000000000	0.76457532940220	-106.56003051134
331.48000000000	0.76786042411783	-110.50349925536
332.09000000000	0.77103597124525	-114.45973536737
332.70000000000	0.77408823355033	-118.42738784879
333.31000000000	0.77700638488897	-122.40499386214
333.92000000000	0.77978287194374	-126.39101567779
334.53000000000	0.78241369387355	-130.38388257117
335.14000000000	0.78489857912345	-134.38203682737
335.75000000000	0.78724103995628	-138.38398273199
336.36000000000	0.78944828746151	-142.38833712469
336.97000000000	0.79153099300274	-146.39387976024
337.58000000000	0.79350288650626	-150.39960136347
338.19000000000	0.79538018802709	-154.40474689279
338.80000000000	0.79718087708800	-158.40885117633
339.41000000000	0.79892381480457	-162.41176381614
340.02000000000	0.80062774701109	-166.41366016445
340.63000000000	0.80231023222271	-170.41503538390
341.24000000000	0.80398655524096	-174.41667924510
341.85000000000	0.80566870336397	-178.41963050152
342.46000000000	0.80736449419149	177.57488854848
343.07000000000	0.80907694780534	173.56555443861
343.68000000000	0.81080398758402	169.55103647802
344.29000000000	0.81253853039923	165.53009458022
344.90000000000	0.81426898860956	161.50167171080
345.51000000000	0.81598015719808	157.46497132591
346.12000000000	0.81765440755214	153.41951134788
346.73000000000	0.81927306510898	149.36514890822
347.34000000000	0.82081782137383	145.30207386575
347.95000000000	0.82227202819686	141.23077325461
348.56000000000	0.82362174448929	137.15197249576
349.17000000000	0.82485644751138	133.06656170772
349.78000000000	0.82596937281763	128.97551639448
350.39000000000	0.82695749787779	124.87982118636
351.00000000000	0.82782122505598	120.78040351950
351.61000000000	0.82856384465657	116.67808170424
352.22000000000	0.82919086717274	112.57352930885
352.83000000000	0.82970930830956	108.46725560731
353.44000000000	0.83012699539444	104.35960025464
354.05000000000	0.83045194439194	100.25073942766
354.66000000000	0.83069183708173	96.140700332140
355.27000000000	0.83085361084060	92.029381086011
355.88000000000	0.83094316031287	87.916573379305
356.49000000000	0.83096514134647	83.801985840293
357.10000000000	0.83092286248489	79.685266592778
357.71000000000	0.83081824724804	75.566024001069
358.32000000000	0.83065185052742	71.443845029024
358.93000000000	0.83042291387642	67.318310974459
359.54000000000	0.83012944665316	63.189010583862
360.15000000000	0.82976832241981	59.055550715810
360.76000000000	0.82933538240979	54.917564820311
361.37000000000	0.82882554007074	50.774719550280
361.98000000000	0.82823288258149	46.626719834194
362.59000000000	0.82755076679843	42.473312726781
363.20000000000	0.82677190831315	38.314290326253
363.81000000000	0.82588846321919	34.149492008776
364.42000000000	0.82489210282690	29.978806188696
365.03000000000	0.82377408195801	25.802171770409
365.64000000000	0.82252530163375	21.619579417541
366.25000000000	0.82113636696868	17.431072729836
366.86000000000	0.81959764093077	13.236749389845
367.47000000000	0.81789929435586	9.0367623221253
368.08000000000	0.81603135224845	4.8313208989331
368.69000000000	0.81398373599711	0.62069223010872
369.30000000000	0.81174630072972	-3.5947974073665
369.91000000000	0.80930886668117	-7.8147609114310
370.52000000000	0.80666124320864	-12.038748329853
371.13000000000	0.80379324403701	-16.266244261775
371.74000000000	0.80069469253112	-20.496664394545
372.35000000000	0.79735541636629	-24.729350782748
372.96000000000	0.79376523200237	-28.963565360236
373.57000000000	0.78991392097091	-33.198481050085
374.18000000000	0.78579120226835	-37.433169709248
374.79000000000	0.78138670821753	-41.666586026076
375.40000000000	0.77668997509621	-45.897546397629
376.01000000000	0.77169046467598	-50.124701775561
376.62000000000	0.76637763851641	-54.346503520497
377.23000000000	0.76074111322694	-58.561161494627
377.84000000000	0.75477093152004	-62.766594014636
378.45000000000	0.74845798997288	-66.960369961634
379.06000000000	0.74179466876481	-71.139644392087
379.67000000000	0.73477570944751	-75.301090505970
380.28000000000	0.72739938155633	-79.440832876898
380.89000000000	0.71966896451501	-83.554389448199
381.50000000000	0.71159454448371	-87.636632850519
382.11000000000	0.70319508367535	-91.681784816846
382.72000000000	0.69450066105204	-95.683460312170
383.33000000000	0.68555471049969	-99.634779588209
383.94000000000	0.67641600327741	-103.52856554053
384.55000000000	0.66716005033489	-107.35763914533
385.16000000000	0.65787955829275	-111.11521622798
385.77000000000	0.64868358540234	-114.79539394519
386.38000000000	0.63969513239754	-118.39369614520
386.99000000000	0.63104707666493	-121.90762616323
387.60000000000	0.62287660284463	-125.33715855476
388.21000000000	0.61531855776999	-128.68509380302
388.82000000000	0.60849839936089	-131.95720739477
389.43000000000	0.60252554906110	-135.16214884712
390.04000000000	0.59748794552362	-138.31108417810
390.65000000000	0.59344842327723	-141.41711862877
391.26000000000	0.59044324166777	-144.49457394053
391.87000000000	0.58848274086227	-147.55821605761
392.48000000000	0.58755378833564	-150.62252963717
393.09000000000	0.58762346801219	-153.70111682943
393.70000000000	0.58864338481698	-156.80626662212
394.31000000000	0.59055399981576	-159.94870709054
394.92000000000	0.59328853774640	-163.13752432537
395.53000000000	0.59677617244881	-166.38021327128
396.14000000000	0.60094435565008	-169.68281797714
396.75000000000	0.60572028466422	-173.05011981367
397.36000000000	0.61103159450863	-176.48583881013
397.97000000000	0.61680641141047	-179.99282223906
398.58000000000	0.62297292603445	176.42679640483
399.19000000000	0.62945864636695	172.77147716958
399.80000000000	0.63618948134586	169.04019537768
400.41000000000	0.64308879382569	165.23240437231
401.02000000000	0.65007654926336	161.34803554704
401.63000000000	0.65706867598231	157.38753011713
402.24000000000	0.66397674335767	153.35189586213
402.85000000000	0.67070805363482	149.24278113745
403.46000000000	0.67716622835055	145.06255766020
404.07000000000	0.68325234825256	140.81440288670
404.68000000000	0.68886667352728	136.50237229481
405.29000000000	0.69391092775196	132.13145172855
405.90000000000	0.69829107525226	127.70758036801
406.51000000000	0.70192046136162	123.23763606530
407.12000000000	0.70472312544626	118.72937688433
407.73000000000	0.70663704697252	114.19133571817
408.34000000000	0.70761705580227	109.63266867880
408.95000000000	0.70763713836940	105.06296221661
409.56000000000	0.70669190650580	100.49200812736
410.17000000000	0.70479706446558	95.929559161991
410.78000000000	0.70198880437411	91.385080321448
411.39000000000	0.69832216740174	86.867511700904
412.00000000000	0.69386851096469	82.385057794839
412.61000000000	0.68871230540123	77.945015610813
413.22000000000	0.68294753519680	73.553650136778
413.83000000000	0.67667399459218	69.216121199784
414.44000000000	0.66999374673654	64.936461140245
415.05000000000	0.66300796648927	60.717598565986
