#
#"Frequency / GHz"	"S1,4 [Mag]"	"S1,4 [Pha in deg.]"
#---------------------------------------------------
290.00000000000	0.60760875257229	78.639992334450
290.61000000000	0.61141913231641	74.614209688871
291.22000000000	0.61471977973025	70.581407371455
291.83000000000	0.61751403417648	66.548049969786
292.44000000000	0.61981523225206	62.520380800498
293.05000000000	0.62164501315725	58.504170780241
293.66000000000	0.62303210487399	54.504473685675
294.27000000000	0.62401159344363	50.525447550895
294.88000000000	0.62462435715999	46.570271388704
295.49000000000	0.62491634567120	42.641152453564
296.10000000000	0.62493755087133	38.739400699786
296.71000000000	0.62474068141534	34.865543293081
297.32000000000	0.62437965142502	31.019455627399
297.93000000000	0.62390803235227	27.200491209830
298.54000000000	0.62337761473533	23.407598988732
299.15000000000	0.62283719800559	19.639422384581
299.76000000000	0.62233168262548	15.894378814459
300.37000000000	0.62190149070352	12.170721464257
300.98000000000	0.62158229883712	8.4665864416688
301.59000000000	0.62140503677117	4.7800285966764
302.20000000000	0.62139608946524	1.1090487517586
302.81000000000	0.62157763657173	-2.5483856788061
303.42000000000	0.62196806847926	-6.1943253684589
304.03000000000	0.62258242807575	-9.8308281817389
304.64000000000	0.62343283909211	-13.459952028777
305.25000000000	0.62452889323641	-17.083750828307
305.86000000000	0.62587797822519	-20.704272873788
306.47000000000	0.62748553686738	-24.323560809169
307.08000000000	0.62935525357912	-27.943652352409
307.69000000000	0.63148916934025	-31.566580878691
308.30000000000	0.63388772945372	-35.194374997250
308.91000000000	0.63654977085549	-38.829056321625
309.52000000000	0.63947245742887	-42.472634733908
310.13000000000	0.64265117304430	-46.127100569883
310.74000000000	0.64607938306530	-49.794413296083
311.35000000000	0.64974847597142	-53.476486406602
311.96000000000	0.65364759763474	-57.175168434447
312.57000000000	0.65776349167936	-60.892220148686
313.18000000000	0.66208036022933	-64.629288194526
313.79000000000	0.66657976013549	-68.387875628899
314.40000000000	0.67124055034239	-72.169310007652
315.01000000000	0.67603890624878	-75.974709888996
315.62000000000	0.68094841653631	-79.804950825942
316.23000000000	0.68594027678229	-83.660632120013
316.84000000000	0.69098359203143	-87.542045788876
317.45000000000	0.69604579720986	-91.449149349241
318.06000000000	0.70109319971461	-95.381544118925
318.67000000000	0.70609164269023	-99.338460784045
319.28000000000	0.71100728052386	-103.31875394479
319.89000000000	0.71580745020007	-107.32090723477
320.50000000000	0.72046161375821	-111.34305039679
321.11000000000	0.72494233870561	-115.38298938917
321.72000000000	0.72922627546456	-119.43825019408
322.33000000000	0.73329508438342	-123.50613650939
