,freq,epsilon_r,epsilon_i
0,75000000000.0,2.2419416301729007,0.0
1,75025000000.0,2.2405391121089817,0.0
2,75050000000.0,2.2391864012652016,0.0
3,75075000000.0,2.2378833039381667,0.0
4,75100000000.0,2.2366295768828444,0.0
5,75125000000.0,2.2354249277399383,0.0
6,75150000000.0,2.2342690155431617,0.0
7,75175000000.0,2.2331614513190865,0.0
8,75200000000.0,2.232101798781789,0.0
9,75225000000.0,2.2310895751137627,0.0
10,75250000000.0,2.230124251813435,0.0
11,75275000000.0,2.22920525565662,0.0
12,75300000000.0,2.2283319697121136,0.0
13,75325000000.0,2.227503734450396,0.0
14,75350000000.0,2.226719848945769,0.0
15,75375000000.0,2.2259795721057603,0.0
16,75400000000.0,2.225282124026257,0.0
17,75425000000.0,2.2246266873791853,0.0
18,75450000000.0,2.2240124088758355,0.0
19,75475000000.0,2.2234384008029138,0.0
20,75500000000.0,2.2229037426047946,0.0
21,75525000000.0,2.2224074825323927,0.0
22,75550000000.0,2.2219486393283363,0.0
23,75575000000.0,2.2215262039888657,0.0
24,75600000000.0,2.2211391415274564,0.0
25,75625000000.0,2.220786392826474,0.0
26,75650000000.0,2.220466876496217,0.0
27,75675000000.0,2.2201794907745813,0.0
28,75700000000.0,2.2199231154581254,0.0
29,75725000000.0,2.2196966138467773,0.0
30,75750000000.0,2.2194988805321967,1.6735824750454726e-06
31,75775000000.0,2.219333099714349,0.0001631907252420386
32,75800000000.0,2.2191938592045592,0.0003290718384175181
33,75825000000.0,2.2190799795172893,0.0004993431309925779
34,75850000000.0,2.2189902746021004,0.0006740292159696679
35,75875000000.0,2.218923553830223,0.0008531527541332898
36,75900000000.0,2.21887862397502,0.0010367340907897122
37,75925000000.0,2.2188542912124256,0.0012247908738990331
38,75950000000.0,2.2188493630392747,0.001417337650919867
39,75975000000.0,2.218862650259362,0.001614385445372755
40,76000000000.0,2.2188929688620482,0.001815941322817061
41,76025000000.0,2.2189391419418656,0.0020220079610298856
42,76050000000.0,2.2190000015357585,0.00223258318672208
43,76075000000.0,2.2190743904675667,0.0024476595193584955
44,76100000000.0,2.2191611641185887,0.0026672237254871463
45,76125000000.0,2.2192591921952305,0.002891256354067734
46,76150000000.0,2.2193673604036994,0.0031197312827598712
47,76175000000.0,2.2194845721259977,0.003352615280447327
48,76200000000.0,2.219609750007588,0.0035898675747367656
49,76225000000.0,2.2197418375095133,0.0038314394300614906
50,76250000000.0,2.2198798004084277,0.004077273765621831
51,76275000000.0,2.2200226282174667,0.004327304752685272
52,76300000000.0,2.2201693355600165,0.004581457501598322
53,76325000000.0,2.2203189634819305,0.00483964769127916
54,76350000000.0,2.2204705806733207,0.005101781335964106
55,76375000000.0,2.2206232846617944,0.005367754494045051
56,76400000000.0,2.220776202908809,0.005637453067281144
57,76425000000.0,2.2209284938204856,0.005910752623871031
58,76450000000.0,2.2210793477159907,0.00618751827726102
59,76475000000.0,2.2212279877183496,0.006467604596522692
60,76500000000.0,2.2213736705237057,0.006750855580629132
61,76525000000.0,2.2215156871675403,0.007037104649935644
62,76550000000.0,2.2216533636417237,0.007326174748665081
63,76575000000.0,2.2217860614664002,0.007617878454404359
64,76600000000.0,2.2219131781877537,0.007912018137696382
65,76625000000.0,2.2220341477638788,0.008208386214098638
66,76650000000.0,2.2221484409142915,0.008506765415178544
67,76675000000.0,2.2222555653379,0.00880692913229441
68,76700000000.0,2.2223550658863074,0.009108641823648627
69,76725000000.0,2.2224465246249645,0.009411659440184824
70,76750000000.0,2.2225295608606928,0.009715729942755713
71,76775000000.0,2.2226038310188145,0.01002059384874452
72,76800000000.0,2.2226690285048423,0.010325984840875308
73,76825000000.0,2.2227248834448248,0.01063163039404241
74,76850000000.0,2.222771162358963,0.01093725249640215
75,76875000000.0,2.2228076677745516,0.0112425683601888
76,76900000000.0,2.222834237697888,0.011547291211540996
77,76925000000.0,2.2228507451253314,0.011851131085004971
78,76950000000.0,2.2228570973489425,0.012153795668399336
79,76975000000.0,2.2228532352851227,0.012454991179870005
80,77000000000.0,2.2228391326933523,0.01275442323498349
81,77025000000.0,2.2228147953284787,0.013051797788616743
82,77050000000.0,2.2227802600444715,0.013346822034651493
83,77075000000.0,2.2227355937917674,0.013639205345414377
84,77100000000.0,2.222680892620975,0.013928660237164265
85,77125000000.0,2.2226162805728302,0.014214903266615812
86,77150000000.0,2.2225419085302565,0.0144976560240204
87,77175000000.0,2.222457953025533,0.014776646015342973
88,77200000000.0,2.222364615005912,0.015051607615827226
89,77225000000.0,2.2222621185171905,0.015322282941685366
90,77250000000.0,2.2221507094128183,0.015588422740887191
91,77275000000.0,2.2220306539533343,0.01584978725010936
92,77300000000.0,2.2219022374312623,0.01610614698742193
93,77325000000.0,2.2217657627355503,0.01635728355754292
94,77350000000.0,2.221621548909234,0.016602990392838857
95,77375000000.0,2.2214699296660148,0.016843073444627377
96,77400000000.0,2.221311251931891,0.01707735182429281
97,77425000000.0,2.2211458743272288,0.0173056584434406
98,77450000000.0,2.2209741656785718,0.01752784051818086
99,77475000000.0,2.2207965035255457,0.01774376009477521
100,77500000000.0,2.2206132726128494,0.017953294474337488
101,77525000000.0,2.220424863411256,0.018156336566328563
102,77550000000.0,2.220231670634656,0.01835279524516532
103,77575000000.0,2.2200340917962778,0.018542595545882917
104,77600000000.0,2.219832525758319,0.018725678889919637
105,77625000000.0,2.219627371323631,0.018902003172093017
