,freq,epsilon_r,epsilon_i
0,75000000000.0,2.1991701746006367,0.03753811650496024
1,75025000000.0,2.1977021924399134,0.03761718098048196
2,75050000000.0,2.1962456629586504,0.03768506877970868
3,75075000000.0,2.1948006127884865,0.037741791536020516
4,75100000000.0,2.193367093889675,0.03778735234963623
5,75125000000.0,2.191945183267507,0.037821746007056616
6,75150000000.0,2.1905349825480607,0.037844959299533416
7,75175000000.0,2.1891366175327605,0.03785697140504516
8,75200000000.0,2.1877502376823967,0.03785775432820241
9,75225000000.0,2.1863760155000453,0.037847273379872856
10,75250000000.0,2.1850141459069947,0.037825487728523566
11,75275000000.0,2.183664845502272,0.03779235104418395
12,75300000000.0,2.182328351762261,0.03774781208041298
13,75325000000.0,2.1810049222374026,0.03769181546914216
14,75350000000.0,2.1796948336414688,0.037624302374712135
15,75375000000.0,2.1783983808772933,0.03754521135572453
16,75400000000.0,2.1771158760735982,0.037454479144861684
17,75425000000.0,2.1758476474904955,0.03735204151280173
18,75450000000.0,2.174594038453836,0.03723783416141887
19,75475000000.0,2.173355406200589,0.03711179362704605
20,75500000000.0,2.1721321206758253,0.03697385817947712
21,75525000000.0,2.1709245633636227,0.03682396881609307
22,75550000000.0,2.169733125970056,0.03666207015760837
23,75575000000.0,2.1685582092114326,0.03648811143563924
24,75600000000.0,2.167400221440173,0.03630204743505077
25,75625000000.0,2.1662595773410565,0.036103839459519615
26,75650000000.0,2.165136696602272,0.03589345627482643
27,75675000000.0,2.1640320025057185,0.035670875024532714
28,75700000000.0,2.1629459205685784,0.03543608216934732
29,75725000000.0,2.1618788771661226,0.03518907437774257
30,75750000000.0,2.160831298137205,0.034929859368234034
31,75775000000.0,2.1598036073857894,0.03465845679358785
32,75800000000.0,2.15879622549026,0.03437489900895655
33,75825000000.0,2.1578095683500305,0.03407923187044852
34,75850000000.0,2.1568440457971,0.03377151544393251
35,75875000000.0,2.1559000602659197,0.03345182468318244
36,75900000000.0,2.1549780054377847,0.03312025011587684
37,75925000000.0,2.1540782649543977,0.0327768983694285
38,75950000000.0,2.1532012111243684,0.03242189274112176
39,75975000000.0,2.1523472036730804,0.03205537366437298
40,76000000000.0,2.1515165885357233,0.03167749915256196
41,76025000000.0,2.1507096966806047,0.03128844513260773
42,76050000000.0,2.149926842937908,0.030888405756255108
43,76075000000.0,2.1491683249382527,0.03047759365189731
44,76100000000.0,2.148434422055622,0.030056240080715908
45,76125000000.0,2.147725394386784,0.02962459504607765
46,76150000000.0,2.147041481808874,0.029182927358433038
47,76175000000.0,2.146382903116993,0.028731524592698614
48,76200000000.0,2.1457498551299508,0.028270692994114086
49,76225000000.0,2.145142511934538,0.02780075733580012
50,76250000000.0,2.1445610241613187,0.02732206070749966
51,76275000000.0,2.144005518328031,0.026834964187005244
52,76300000000.0,2.1434760962247377,0.02633984652749565
53,76325000000.0,2.1429728343843086,0.02583710372437278
54,76350000000.0,2.1424957836206477,0.025327148534873244
55,76375000000.0,2.142044968604336,0.024810409941289798
56,76400000000.0,2.141620387544138,0.02428733253745648
57,76425000000.0,2.1412220118857754,0.023758375879256173
58,76450000000.0,2.140849786119107,0.02322401378447578
59,76475000000.0,2.140503627650837,0.022684733521208682
60,76500000000.0,2.140183426688747,0.02214103502478097
61,76525000000.0,2.1398890462742823,0.021593430010546262
62,76550000000.0,2.139620322291789,0.02104244104708717
63,76575000000.0,2.1393770636402465,0.0204886006262414
64,76600000000.0,2.1391590523461708,0.019932450099461242
65,76625000000.0,2.1389660438735127,0.01937453870654851
66,76650000000.0,2.1387977673726453,0.018815422453009958
67,76675000000.0,2.138653926081565,0.01825566301324301
68,76700000000.0,2.1385341977208485,0.01769582657302534
69,76725000000.0,2.138438234967832,0.01713648271101264
70,76750000000.0,2.1383656660143786,0.016578203164369316
71,76775000000.0,2.1383160951205764,0.01602156064929261
72,76800000000.0,2.13828910324992,0.015467127631057625
73,76825000000.0,2.138284248764529,0.014915475093665063
74,76850000000.0,2.138301068171128,0.014367171293800702
75,76875000000.0,2.1383390768238217,0.013822780546094659
76,76900000000.0,2.1383977698354206,0.013282861914281236
77,76925000000.0,2.1384766228472865,0.012747968027054838
78,76950000000.0,2.138575092993724,0.012218643809765034
79,76975000000.0,2.1386926197714384,0.011695425273766942
80,77000000000.0,2.1388286260429297,0.011178838274241426
81,77025000000.0,2.1389825190286644,0.01066939734362905
82,77050000000.0,2.1391536913160083,0.010167604503420273
83,77075000000.0,2.1393415219171774,0.009673948096553649
84,77100000000.0,2.1395453773447253,0.009188901678507274
85,77125000000.0,2.139764612722249,0.008712922929602721
86,77150000000.0,2.139998572883664,0.008246452567650615
87,77175000000.0,2.1402465935181034,0.0077899133550065214
88,77200000000.0,2.140508002333124,0.0073437090907575685
89,77225000000.0,2.1407821202043413,0.0069082237001398365
90,77250000000.0,2.141068262364545,0.006483820301540453
91,77275000000.0,2.141365739586301,0.006070840424630365
92,77300000000.0,2.141673859364346,0.0056696031633626225
93,77325000000.0,2.1419919271437307,0.005280404469794866
94,77350000000.0,2.1423192474809234,0.004903516489037141
95,77375000000.0,2.142655125279301,0.004539186916775353
96,77400000000.0,2.142998866961876,0.004187638459361686
97,77425000000.0,2.1433497816801577,0.003849068352998072
98,77450000000.0,2.143707182492249,0.00352364791952794
99,77475000000.0,2.144070387560123,0.003211522238410403
100,77500000000.0,2.1444387212837968,0.002912809839454223
101,77525000000.0,2.144811515514102,0.0026276025062298247
102,77550000000.0,2.145188110619576,0.002355965109387381
103,77575000000.0,2.145567856669353,0.0020979355778105013
104,77600000000.0,2.1459501145209385,0.0018535248660855137
105,77625000000.0,2.146334256872011,0.0016227170637407224
106,77650000000.0,2.1467196693511146,0.0014054695215082475
107,77675000000.0,2.1471057515550696,0.001201713120871058
108,77700000000.0,2.1474919180154117,0.0010113525330979196
109,77725000000.0,2.147877599199618,0.000834266645069801
110,77750000000.0,2.1482622424317,0.0006703089536115446
111,77775000000.0,2.1486453128279384,0.000519308156071642
112,77800000000.0,2.14902629411825,0.00038106871211917963
113,77825000000.0,2.149404689522309,0.00025537150360577764
114,77850000000.0,2.1497800224975903,0.00014197460316982532
115,77875000000.0,2.1501518375056707,4.0614050757671335e-05
116,77900000000.0,2.1505232616774697,0.0
117,77925000000.0,2.1508924300738843,0.0
118,77950000000.0,2.151256024945445,0.0
119,77975000000.0,2.151613709085611,0.0
120,78000000000.0,2.1519651704830838,0.0
121,78025000000.0,2.152310122704042,0.0
122,78050000000.0,2.1526483051188623,0.0
123,78075000000.0,2.1529794831798132,0.0
124,78100000000.0,2.1533034485517324,0.0
125,78125000000.0,2.153620019238296,0.0
126,78150000000.0,2.1539290396037107,0.0
127,78175000000.0,2.1542303803697678,0.0
128,78200000000.0,2.1545239385202395,0.0
129,78225000000.0,2.1548096371583654,0.0
130,78250000000.0,2.155087425298219,0.0
131,78275000000.0,2.15535727760246,0.0
132,78300000000.0,2.155619194025192,0.0
133,78325000000.0,2.155873199430573,0.0
134,78350000000.0,2.1561193431488808,0.0
135,78375000000.0,2.156357698417967,0.0
136,78400000000.0,2.156591658720908,4.675975090164052e-05
137,78425000000.0,2.156819379543791,0.00011261296977311836
138,78450000000.0,2.157039829888822,0.00018097331641320314
139,78475000000.0,2.1572531412287645,0.00025141053236565344
140,78500000000.0,2.157459466427412,0.00032350469845538447
141,78525000000.0,2.15765897897577,0.00039684749035227157
142,78550000000.0,2.1578518721816597,0.00047104342948415753
143,78575000000.0,2.1580383582615768,0.000545711089505644
144,78600000000.0,2.1582186674307517,0.0006204842504175718
145,78625000000.0,2.15839304692206,0.0006950129830972303
146,78650000000.0,2.158561759975371,0.0007689646808350025
147,78675000000.0,2.158725084771143,0.0008420250521619981
148,78700000000.0,2.158883313304692,0.00091389902445562
149,78725000000.0,2.159036750285609,0.000984311589806723
150,78750000000.0,2.1591857119469715,0.0010530085514081913
151,78775000000.0,2.15933052483578,0.0011197572810962254
152,78800000000.0,2.15947152459705,0.0011843472941530232
153,78825000000.0,2.159609054727836,0.0012465908072346794
154,78850000000.0,2.159743465292034,0.0013063232262353675
155,78875000000.0,2.1598751116597934,0.0013634035124028554
156,78900000000.0,2.1600043531908275,0.0014177145058480774
157,78925000000.0,2.160131551938518,0.0014691631344211976
158,78950000000.0,2.1602570713573885,0.001517680572774963
159,78975000000.0,2.1603812749860776,0.0015632222940694762
160,79000000000.0,2.160504525149045,0.0016057680606704013
161,79025000000.0,2.160627181658134,0.0016453217774621304
162,79050000000.0,2.160749600552699,0.001681911365918607
163,79075000000.0,2.160872132830965,0.0017155884411075607
164,79100000000.0,2.160995123198405,0.001746428023281165
165,79125000000.0,2.1611189088477727,0.0017745280528915395
166,79150000000.0,2.1612438182988853,0.0018000089441940856
167,79175000000.0,2.1613701702010117,0.0018230129851817005
168,79200000000.0,2.161498272240238,0.0018437037060850747
169,79225000000.0,2.16162842004109,0.0018622651655485136
170,79250000000.0,2.1617608961265606,0.0018789011708981453
171,79275000000.0,2.1618959689014186,0.0018938344521982672
172,79300000000.0,2.1620338917316007,0.0019073057389443694
173,79325000000.0,2.1621749020145384,0.0019195728294678308
174,79350000000.0,2.1623192203618204,0.0019309095819552426
175,79375000000.0,2.1624670497647407,0.0019416048432736146
176,79400000000.0,2.1626185748728672,0.0019519613564541005
177,79425000000.0,2.1627739613408825,0.0019622946383870197
178,79450000000.0,2.162933355159762,0.0019729317563149888
179,79475000000.0,2.163096882171431,0.0019842101679928247
180,79500000000.0,2.163264647489057,0.0019964764502250825
181,79525000000.0,2.163436735166417,0.002010085036084034
