n,x,y
200,1259.9789151466769,2.8194335754960775e-11
201,1260.0288096640365,2.9103830456733704e-11
202,1260.0787041813962,3.092281986027956e-11
203,1260.128598698756,3.183231456205249e-11
204,1260.1784932161156,3.2741809263825417e-11
205,1260.2283877334753,3.456079866737127e-11
206,1260.278282250835,3.456079866737127e-11
207,1260.3281767681947,3.637978807091713e-11
208,1260.3780712855544,3.728928277269006e-11
209,1260.427965802914,3.728928277269006e-11
210,1260.4778603202735,3.728928277269006e-11
211,1260.5277548376332,3.728928277269006e-11
212,1260.577649354993,3.637978807091713e-11
213,1260.6275438723526,3.54702933691442e-11
214,1260.6774383897123,3.456079866737127e-11
215,1260.727332907072,3.3651303965598345e-11
216,1260.7772274244317,3.2741809263825417e-11
217,1260.8271219417913,3.183231456205249e-11
218,1260.877016459151,3.183231456205249e-11
219,1260.9269109765107,3.092281986027956e-11
220,1260.9768054938704,2.9103830456733704e-11
221,1261.0267000112299,2.7284841053187847e-11
222,1261.0765945285896,2.637534635141492e-11
223,1261.1264890459493,2.546585164964199e-11
224,1261.176383563309,2.4556356947869062e-11
225,1261.2262780806686,2.3646862246096134e-11
226,1261.2761725980283,2.2737367544323206e-11
227,1261.326067115388,2.2737367544323206e-11
228,1261.3759616327477,2.2737367544323206e-11
229,1261.4258561501074,2.2737367544323206e-11
230,1261.475750667467,2.1827872842550278e-11
231,1261.5256451848268,2.1827872842550278e-11
232,1261.5755397021862,2.1827872842550278e-11
233,1261.625434219546,2.1827872842550278e-11
234,1261.6753287369056,2.1827872842550278e-11
235,1261.7252232542653,2.1827872842550278e-11
236,1261.775117771625,2.1827872842550278e-11
237,1261.8250122889847,2.1827872842550278e-11
238,1261.8749068063444,2.1827872842550278e-11
239,1261.924801323704,2.1827872842550278e-11
240,1261.9746958410637,2.091837814077735e-11
241,1262.0245903584234,2.000888343900442e-11
242,1262.0744848757831,1.9099388737231493e-11
243,1262.1243793931426,1.9099388737231493e-11
244,1262.1742739105023,1.8189894035458565e-11
245,1262.224168427862,1.7280399333685637e-11
246,1262.2740629452217,1.546140993013978e-11
247,1262.3239574625813,1.4551915228366852e-11
248,1262.373851979941,1.2732925824820995e-11
249,1262.4237464973007,1.1823431123048067e-11
250,1262.4736410146604,1.000444171950221e-11
251,1262.52353553202,8.185452315956354e-12
252,1262.5734300493798,6.366462912410498e-12
253,1262.6233245667395,4.547473508864641e-12
254,1262.673219084099,3.637978807091713e-12
255,1262.7231136014586,1.8189894035458565e-12
256,1262.7730081188183,0.0
257,1262.822902636178,-1.8189894035458565e-12
258,1262.8727971535377,-2.7284841053187847e-12
259,1262.9226916708974,-4.547473508864641e-12
260,1262.972586188257,-5.4569682106375694e-12
261,1263.0224807056168,-6.366462912410498e-12
262,1263.0723752229765,-6.366462912410498e-12
263,1263.1222697403362,-7.275957614183426e-12
264,1263.1721642576958,-7.275957614183426e-12
265,1263.2220587750553,-7.275957614183426e-12
266,1263.271953292415,-6.366462912410498e-12
267,1263.3218478097747,-6.366462912410498e-12
268,1263.3717423271344,-5.4569682106375694e-12
269,1263.421636844494,-4.547473508864641e-12
270,1263.4715313618537,-3.637978807091713e-12
271,1263.5214258792134,-1.8189894035458565e-12
272,1263.5713203965731,0.0
273,1263.6212149139328,9.094947017729282e-13
274,1263.6711094312925,2.7284841053187847e-12
275,1263.7210039486522,3.637978807091713e-12
276,1263.7708984660117,4.547473508864641e-12
277,1263.8207929833713,6.366462912410498e-12
278,1263.870687500731,7.275957614183426e-12
279,1263.9205820180907,9.094947017729282e-12
280,1263.9704765354504,9.094947017729282e-12
281,1264.02037105281,1.000444171950221e-11
282,1264.0702655701698,1.1823431123048067e-11
283,1264.1201600875295,1.1823431123048067e-11
284,1264.1700546048892,1.1823431123048067e-11
285,1264.2199491222489,1.1823431123048067e-11
286,1264.2698436396086,1.1823431123048067e-11
287,1264.319738156968,1.1823431123048067e-11
288,1264.3696326743277,1.1823431123048067e-11
289,1264.4195271916874,1.0913936421275139e-11
290,1264.469421709047,1.0913936421275139e-11
291,1264.5193162264068,1.000444171950221e-11
292,1264.5692107437665,9.094947017729282e-12
293,1264.6191052611262,8.185452315956354e-12
294,1264.6689997784858,7.275957614183426e-12
295,1264.7188942958455,7.275957614183426e-12
296,1264.7687888132052,5.4569682106375694e-12
297,1264.818683330565,4.547473508864641e-12
298,1264.8685778479244,2.7284841053187847e-12
299,1264.918472365284,1.8189894035458565e-12
300,1264.9683668826437,1.8189894035458565e-12
301,1265.0182614000034,1.8189894035458565e-12
302,1265.0681559173631,9.094947017729282e-13
303,1265.1180504347228,0.0
304,1265.1679449520825,-9.094947017729282e-13
305,1265.2178394694422,-1.8189894035458565e-12
306,1265.2677339868019,-2.7284841053187847e-12
307,1265.3176285041616,-2.7284841053187847e-12
308,1265.367523021521,-2.7284841053187847e-12
309,1265.4174175388807,-4.547473508864641e-12
310,1265.4673120562404,-5.4569682106375694e-12
311,1265.5172065736,-5.4569682106375694e-12
312,1265.5671010909598,-5.4569682106375694e-12
313,1265.6169956083195,-6.366462912410498e-12
314,1265.6668901256792,-8.185452315956354e-12
315,1265.7167846430389,-9.094947017729282e-12
316,1265.7666791603986,-1.000444171950221e-11
317,1265.8165736777582,-1.1823431123048067e-11
318,1265.866468195118,-1.3642420526593924e-11
319,1265.9163627124774,-1.546140993013978e-11
320,1265.966257229837,-1.7280399333685637e-11
321,1266.0161517471968,-1.8189894035458565e-11
322,1266.0660462645565,-2.000888343900442e-11
323,1266.1159407819162,-2.091837814077735e-11
324,1266.1658352992758,-2.2737367544323206e-11
325,1266.2157298166355,-2.4556356947869062e-11
326,1266.2656243339952,-2.546585164964199e-11
327,1266.315518851355,-2.7284841053187847e-11
328,1266.3654133687146,-2.8194335754960775e-11
329,1266.4153078860743,-2.8194335754960775e-11
330,1266.4652024034338,-2.8194335754960775e-11
331,1266.5150969207934,-2.8194335754960775e-11
332,1266.5649914381531,-2.8194335754960775e-11
333,1266.6148859555128,-2.7284841053187847e-11
334,1266.6647804728725,-2.546585164964199e-11
335,1266.7146749902322,-2.546585164964199e-11
336,1266.764569507592,-2.3646862246096134e-11
337,1266.8144640249516,-2.1827872842550278e-11
338,1266.8643585423113,-2.000888343900442e-11
339,1266.914253059671,-1.8189894035458565e-11
340,1266.9641475770306,-1.546140993013978e-11
341,1267.01404209439,-1.3642420526593924e-11
342,1267.0639366117498,-1.1823431123048067e-11
343,1267.1138311291095,-9.094947017729282e-12
344,1267.1637256464692,-7.275957614183426e-12
345,1267.2136201638289,-5.4569682106375694e-12
346,1267.2635146811886,-4.547473508864641e-12
347,1267.3134091985482,-2.7284841053187847e-12
348,1267.363303715908,-1.8189894035458565e-12
349,1267.4131982332676,0.0
350,1267.4630927506273,9.094947017729282e-13
351,1267.512987267987,1.8189894035458565e-12
352,1267.5628817853465,1.8189894035458565e-12
353,1267.6127763027062,3.637978807091713e-12
354,1267.6626708200658,4.547473508864641e-12
355,1267.7125653374255,4.547473508864641e-12
356,1267.7624598547852,4.547473508864641e-12
357,1267.812354372145,2.7284841053187847e-12
358,1267.8622488895046,1.8189894035458565e-12
359,1267.9121434068643,9.094947017729282e-13
360,1267.962037924224,0.0
361,1268.0119324415837,-9.094947017729282e-13
362,1268.0618269589434,-1.8189894035458565e-12
363,1268.1117214763028,-2.7284841053187847e-12
364,1268.1616159936625,-3.637978807091713e-12
365,1268.2115105110222,-4.547473508864641e-12
366,1268.261405028382,-5.4569682106375694e-12
367,1268.3112995457416,-6.366462912410498e-12
368,1268.3611940631013,-7.275957614183426e-12
369,1268.411088580461,-8.185452315956354e-12
370,1268.4609830978206,-9.094947017729282e-12
371,1268.5108776151803,-1.000444171950221e-11
372,1268.56077213254,-1.000444171950221e-11
373,1268.6106666498997,-1.000444171950221e-11
374,1268.6605611672592,-9.094947017729282e-12
375,1268.7104556846189,-8.185452315956354e-12
376,1268.7603502019786,-7.275957614183426e-12
377,1268.8102447193382,-6.366462912410498e-12
378,1268.860139236698,-5.4569682106375694e-12
379,1268.9100337540576,-5.4569682106375694e-12
380,1268.9599282714173,-4.547473508864641e-12
381,1269.009822788777,-2.7284841053187847e-12
382,1269.0597173061367,0.0
383,1269.1096118234964,1.8189894035458565e-12
384,1269.159506340856,2.7284841053187847e-12
385,1269.2094008582155,4.547473508864641e-12
386,1269.2592953755752,4.547473508864641e-12
387,1269.309189892935,5.4569682106375694e-12
388,1269.3590844102946,6.366462912410498e-12
389,1269.4089789276543,7.275957614183426e-12
390,1269.458873445014,8.185452315956354e-12
391,1269.5087679623737,9.094947017729282e-12
392,1269.5586624797334,9.094947017729282e-12
393,1269.608556997093,9.094947017729282e-12
394,1269.6584515144527,9.094947017729282e-12
395,1269.7083460318124,9.094947017729282e-12
396,1269.758240549172,8.185452315956354e-12
397,1269.8081350665316,7.275957614183426e-12
398,1269.8580295838913,6.366462912410498e-12
399,1269.907924101251,5.4569682106375694e-12
400,1269.9578186186106,5.4569682106375694e-12
401,1270.0077131359703,4.547473508864641e-12
402,1270.05760765333,4.547473508864641e-12
403,1270.1075021706897,1.8189894035458565e-12
404,1270.1573966880494,9.094947017729282e-13
405,1270.207291205409,0.0
406,1270.2571857227688,0.0
407,1270.3070802401282,0.0
408,1270.356974757488,0.0
409,1270.4068692748476,9.094947017729282e-13
410,1270.4567637922073,1.8189894035458565e-12
411,1270.506658309567,1.8189894035458565e-12
412,1270.5565528269267,1.8189894035458565e-12
413,1270.6064473442864,1.8189894035458565e-12
414,1270.656341861646,1.8189894035458565e-12
415,1270.7062363790058,1.8189894035458565e-12
416,1270.7561308963654,2.7284841053187847e-12
417,1270.8060254137251,2.7284841053187847e-12
418,1270.8559199310846,1.8189894035458565e-12
419,1270.9058144484443,1.8189894035458565e-12
420,1270.955708965804,1.8189894035458565e-12
421,1271.0056034831637,1.8189894035458565e-12
422,1271.0554980005234,0.0
423,1271.105392517883,0.0
424,1271.1552870352427,-2.7284841053187847e-12
425,1271.2051815526024,-3.637978807091713e-12
426,1271.2550760699621,-5.4569682106375694e-12
427,1271.3049705873218,-6.366462912410498e-12
428,1271.3548651046813,-8.185452315956354e-12
429,1271.404759622041,-1.000444171950221e-11
430,1271.4546541394006,-1.2732925824820995e-11
431,1271.5045486567603,-1.4551915228366852e-11
432,1271.55444317412,-1.6370904631912708e-11
433,1271.6043376914797,-1.8189894035458565e-11
434,1271.6542322088394,-2.000888343900442e-11
435,1271.704126726199,-2.091837814077735e-11
436,1271.7540212435588,-2.2737367544323206e-11
437,1271.8039157609185,-2.3646862246096134e-11
438,1271.8538102782782,-2.546585164964199e-11
439,1271.9037047956376,-2.546585164964199e-11
440,1271.9535993129973,-2.637534635141492e-11
441,1272.003493830357,-2.546585164964199e-11
442,1272.0533883477167,-2.546585164964199e-11
443,1272.1032828650764,-2.3646862246096134e-11
444,1272.153177382436,-2.1827872842550278e-11
445,1272.2030718997958,-2.000888343900442e-11
446,1272.2529664171554,-1.8189894035458565e-11
447,1272.3028609345151,-1.6370904631912708e-11
448,1272.3527554518748,-1.4551915228366852e-11
449,1272.4026499692345,-1.1823431123048067e-11
450,1272.452544486594,-8.185452315956354e-12
451,1272.5024390039537,-5.4569682106375694e-12
452,1272.5523335213134,-2.7284841053187847e-12
453,1272.602228038673,9.094947017729282e-13
454,1272.6521225560327,4.547473508864641e-12
455,1272.7020170733924,7.275957614183426e-12
456,1272.7519115907521,1.000444171950221e-11
457,1272.8018061081118,1.3642420526593924e-11
458,1272.8517006254715,1.546140993013978e-11
459,1272.9015951428312,1.8189894035458565e-11
460,1272.9514896601909,2.091837814077735e-11
461,1273.0013841775503,2.2737367544323206e-11
462,1273.05127869491,2.4556356947869062e-11
463,1273.1011732122697,2.546585164964199e-11
464,1273.1510677296294,2.7284841053187847e-11
465,1273.200962246989,2.8194335754960775e-11
466,1273.2508567643488,2.9103830456733704e-11
467,1273.3007512817085,2.9103830456733704e-11
468,1273.3506457990682,2.9103830456733704e-11
469,1273.4005403164279,2.9103830456733704e-11
470,1273.4504348337875,2.9103830456733704e-11
471,1273.5003293511472,2.8194335754960775e-11
472,1273.5502238685067,2.7284841053187847e-11
473,1273.6001183858664,2.637534635141492e-11
474,1273.650012903226,2.4556356947869062e-11
475,1273.6999074205858,2.4556356947869062e-11
476,1273.7498019379454,2.3646862246096134e-11
477,1273.7996964553051,2.1827872842550278e-11
478,1273.8495909726648,2.000888343900442e-11
479,1273.8994854900245,1.9099388737231493e-11
480,1273.9493800073842,1.7280399333685637e-11
481,1273.999274524744,1.546140993013978e-11
482,1274.0491690421036,1.3642420526593924e-11
483,1274.099063559463,1.1823431123048067e-11
484,1274.1489580768227,1.000444171950221e-11
485,1274.1988525941824,8.185452315956354e-12
486,1274.2487471115421,7.275957614183426e-12
487,1274.2986416289018,5.4569682106375694e-12
488,1274.3485361462615,4.547473508864641e-12
489,1274.3984306636212,3.637978807091713e-12
490,1274.4483251809809,1.8189894035458565e-12
491,1274.4982196983406,1.8189894035458565e-12
492,1274.5481142157003,0.0
493,1274.59800873306,0.0
494,1274.6479032504194,-9.094947017729282e-13
495,1274.697797767779,-1.8189894035458565e-12
496,1274.7476922851388,-2.7284841053187847e-12
497,1274.7975868024985,-3.637978807091713e-12
498,1274.8474813198582,-5.4569682106375694e-12
499,1274.8973758372179,-6.366462912410498e-12
500,1274.9472703545775,-8.185452315956354e-12
501,1274.9971648719372,-8.185452315956354e-12
502,1275.047059389297,-9.094947017729282e-12
503,1275.0969539066566,-1.000444171950221e-11
504,1275.1468484240163,-1.0913936421275139e-11
505,1275.1967429413758,-1.2732925824820995e-11
506,1275.2466374587354,-1.3642420526593924e-11
507,1275.2965319760951,-1.546140993013978e-11
508,1275.3464264934548,-1.546140993013978e-11
509,1275.3963210108145,-1.546140993013978e-11
510,1275.4462155281742,-1.546140993013978e-11
511,1275.496110045534,-1.6370904631912708e-11
512,1275.5460045628936,-1.546140993013978e-11
513,1275.5958990802533,-1.4551915228366852e-11
514,1275.645793597613,-1.2732925824820995e-11
515,1275.6956881149727,-1.0913936421275139e-11
516,1275.7455826323321,-8.185452315956354e-12
517,1275.7954771496918,-5.4569682106375694e-12
518,1275.8453716670515,-3.637978807091713e-12
519,1275.8952661844112,-9.094947017729282e-13
520,1275.9451607017709,1.8189894035458565e-12
521,1275.9950552191306,4.547473508864641e-12
522,1276.0449497364903,7.275957614183426e-12
523,1276.09484425385,9.094947017729282e-12
524,1276.1447387712096,1.1823431123048067e-11
525,1276.1946332885693,1.4551915228366852e-11
526,1276.244527805929,1.6370904631912708e-11
527,1276.2944223232885,1.7280399333685637e-11
528,1276.3443168406482,1.9099388737231493e-11
529,1276.3942113580079,2.000888343900442e-11
530,1276.4441058753675,2.091837814077735e-11
531,1276.4940003927272,2.091837814077735e-11
532,1276.543894910087,2.000888343900442e-11
533,1276.5937894274466,1.9099388737231493e-11
534,1276.6436839448063,1.7280399333685637e-11
535,1276.693578462166,1.3642420526593924e-11
536,1276.7434729795257,1.000444171950221e-11
537,1276.7933674968851,6.366462912410498e-12
538,1276.8432620142448,1.8189894035458565e-12
539,1276.8931565316045,-3.637978807091713e-12
540,1276.9430510489642,-8.185452315956354e-12
541,1276.992945566324,-1.2732925824820995e-11
542,1277.0428400836836,-1.8189894035458565e-11
543,1277.0927346010433,-2.2737367544323206e-11
544,1277.142629118403,-2.7284841053187847e-11
545,1277.1925236357627,-3.092281986027956e-11
546,1277.2424181531223,-3.456079866737127e-11
547,1277.292312670482,-3.8198777474462986e-11
548,1277.3422071878415,-4.092726157978177e-11
549,1277.3921017052012,-4.274625098332763e-11
550,1277.4419962225609,-4.4565240386873484e-11
551,1277.4918907399206,-4.547473508864641e-11
552,1277.5417852572803,-4.547473508864641e-11
553,1277.59167977464,-4.547473508864641e-11
554,1277.6415742919996,-4.4565240386873484e-11
555,1277.6914688093593,-4.274625098332763e-11
556,1277.741363326719,-4.001776687800884e-11
557,1277.7912578440787,-3.54702933691442e-11
558,1277.8411523614384,-3.183231456205249e-11
559,1277.8910468787979,-2.637534635141492e-11
560,1277.9409413961575,-2.091837814077735e-11
561,1277.9908359135172,-1.546140993013978e-11
562,1278.040730430877,-1.000444171950221e-11
563,1278.0906249482366,-5.4569682106375694e-12
564,1278.1405194655963,0.0
565,1278.190413982956,5.4569682106375694e-12
566,1278.2403085003157,1.0913936421275139e-11
567,1278.2902030176754,1.7280399333685637e-11
568,1278.340097535035,2.1827872842550278e-11
569,1278.3899920523947,2.637534635141492e-11
570,1278.4398865697542,3.001332515850663e-11
571,1278.489781087114,3.456079866737127e-11
572,1278.5396756044736,3.728928277269006e-11
573,1278.5895701218333,4.001776687800884e-11
574,1278.639464639193,4.274625098332763e-11
575,1278.6893591565527,4.4565240386873484e-11
576,1278.7392536739123,4.638422979041934e-11
577,1278.789148191272,4.729372449219227e-11
578,1278.8390427086317,4.8203219193965197e-11
579,1278.8889372259914,4.9112713895738125e-11
580,1278.938831743351,4.8203219193965197e-11
581,1278.9887262607106,4.729372449219227e-11
582,1279.0386207780703,4.547473508864641e-11
583,1279.08851529543,4.3655745685100555e-11
584,1279.1384098127896,4.18367562815547e-11
585,1279.1883043301493,4.001776687800884e-11
586,1279.238198847509,3.8198777474462986e-11
587,1279.2880933648687,3.728928277269006e-11
588,1279.3379878822284,3.456079866737127e-11
589,1279.387882399588,3.2741809263825417e-11
590,1279.4377769169478,3.183231456205249e-11
591,1279.4876714343075,2.9103830456733704e-11
592,1279.537565951667,2.7284841053187847e-11
593,1279.5874604690266,2.546585164964199e-11
594,1279.6373549863863,2.3646862246096134e-11
595,1279.687249503746,2.1827872842550278e-11
596,1279.7371440211057,1.9099388737231493e-11
597,1279.7870385384654,1.7280399333685637e-11
598,1279.836933055825,1.6370904631912708e-11
599,1279.8868275731847,1.546140993013978e-11
600,1279.9367220905444,1.4551915228366852e-11
601,1279.9866166079041,1.2732925824820995e-11
602,1280.0365111252638,1.1823431123048067e-11
603,1280.0864056426233,1.000444171950221e-11
604,1280.136300159983,9.094947017729282e-12
605,1280.1861946773427,9.094947017729282e-12
606,1280.2360891947023,9.094947017729282e-12
607,1280.285983712062,9.094947017729282e-12
608,1280.3358782294217,1.000444171950221e-11
609,1280.3857727467814,1.000444171950221e-11
610,1280.435667264141,1.000444171950221e-11
611,1280.4855617815008,1.1823431123048067e-11
612,1280.5354562988605,1.2732925824820995e-11
613,1280.5853508162202,1.4551915228366852e-11
614,1280.6352453335796,1.6370904631912708e-11
615,1280.6851398509393,1.9099388737231493e-11
616,1280.735034368299,2.091837814077735e-11
617,1280.7849288856587,2.2737367544323206e-11
618,1280.8348234030184,2.4556356947869062e-11
619,1280.884717920378,2.7284841053187847e-11
