n,x,y
47,1252.3450539906476,2.9103830456733704e-11
48,1252.3949485080072,2.9103830456733704e-11
49,1252.444843025367,2.7284841053187847e-11
50,1252.4947375427266,2.637534635141492e-11
51,1252.5446320600863,2.546585164964199e-11
52,1252.594526577446,2.546585164964199e-11
53,1252.6444210948057,2.4556356947869062e-11
54,1252.6943156121654,2.4556356947869062e-11
55,1252.744210129525,2.4556356947869062e-11
56,1252.7941046468848,2.4556356947869062e-11
57,1252.8439991642445,2.4556356947869062e-11
58,1252.893893681604,2.4556356947869062e-11
59,1252.9437881989636,2.4556356947869062e-11
60,1252.9936827163233,2.4556356947869062e-11
61,1253.043577233683,2.4556356947869062e-11
62,1253.0934717510427,2.4556356947869062e-11
63,1253.1433662684024,2.4556356947869062e-11
64,1253.193260785762,2.2737367544323206e-11
65,1253.2431553031217,2.1827872842550278e-11
66,1253.2930498204814,2.1827872842550278e-11
67,1253.3429443378411,2.091837814077735e-11
68,1253.3928388552008,1.9099388737231493e-11
69,1253.4427333725603,1.7280399333685637e-11
70,1253.49262788992,1.4551915228366852e-11
71,1253.5425224072796,1.2732925824820995e-11
72,1253.5924169246393,1.000444171950221e-11
73,1253.642311441999,7.275957614183426e-12
74,1253.6922059593587,4.547473508864641e-12
75,1253.7421004767184,1.8189894035458565e-12
76,1253.791994994078,0.0
77,1253.8418895114378,-2.7284841053187847e-12
78,1253.8917840287975,-5.4569682106375694e-12
79,1253.941678546157,-8.185452315956354e-12
80,1253.9915730635166,-1.000444171950221e-11
81,1254.0414675808763,-1.2732925824820995e-11
82,1254.091362098236,-1.546140993013978e-11
83,1254.1412566155957,-1.9099388737231493e-11
84,1254.1911511329554,-2.091837814077735e-11
85,1254.241045650315,-2.2737367544323206e-11
86,1254.2909401676748,-2.4556356947869062e-11
87,1254.3408346850345,-2.546585164964199e-11
88,1254.3907292023941,-2.546585164964199e-11
89,1254.4406237197538,-2.637534635141492e-11
90,1254.4905182371133,-2.7284841053187847e-11
91,1254.540412754473,-2.7284841053187847e-11
92,1254.5903072718327,-2.7284841053187847e-11
93,1254.6402017891924,-2.7284841053187847e-11
94,1254.690096306552,-2.7284841053187847e-11
95,1254.7399908239117,-2.637534635141492e-11
96,1254.7898853412714,-2.546585164964199e-11
97,1254.8397798586311,-2.4556356947869062e-11
98,1254.8896743759908,-2.3646862246096134e-11
99,1254.9395688933505,-2.2737367544323206e-11
100,1254.9894634107102,-2.1827872842550278e-11
101,1255.0393579280696,-2.091837814077735e-11
102,1255.0892524454293,-2.000888343900442e-11
103,1255.139146962789,-1.9099388737231493e-11
104,1255.1890414801487,-1.8189894035458565e-11
105,1255.2389359975084,-1.8189894035458565e-11
106,1255.288830514868,-1.8189894035458565e-11
107,1255.3387250322278,-1.8189894035458565e-11
108,1255.3886195495875,-1.8189894035458565e-11
109,1255.4385140669472,-1.8189894035458565e-11
110,1255.4884085843069,-1.8189894035458565e-11
111,1255.5383031016665,-1.8189894035458565e-11
112,1255.588197619026,-1.8189894035458565e-11
113,1255.6380921363857,-1.8189894035458565e-11
114,1255.6879866537454,-1.8189894035458565e-11
115,1255.737881171105,-1.8189894035458565e-11
116,1255.7877756884648,-1.8189894035458565e-11
117,1255.8376702058245,-1.7280399333685637e-11
118,1255.8875647231841,-1.6370904631912708e-11
119,1255.9374592405438,-1.546140993013978e-11
120,1255.9873537579035,-1.4551915228366852e-11
121,1256.0372482752632,-1.2732925824820995e-11
122,1256.087142792623,-1.2732925824820995e-11
123,1256.1370373099824,-1.0913936421275139e-11
124,1256.186931827342,-1.000444171950221e-11
125,1256.2368263447017,-8.185452315956354e-12
126,1256.2867208620614,-6.366462912410498e-12
127,1256.3366153794211,-3.637978807091713e-12
128,1256.3865098967808,-9.094947017729282e-13
129,1256.4364044141405,1.8189894035458565e-12
130,1256.4862989315002,4.547473508864641e-12
131,1256.5361934488599,6.366462912410498e-12
132,1256.5860879662196,8.185452315956354e-12
133,1256.6359824835793,9.094947017729282e-12
134,1256.6858770009387,1.000444171950221e-11
135,1256.7357715182984,1.1823431123048067e-11
136,1256.785666035658,1.2732925824820995e-11
137,1256.8355605530178,1.4551915228366852e-11
138,1256.8854550703775,1.546140993013978e-11
139,1256.9353495877372,1.546140993013978e-11
140,1256.9852441050969,1.546140993013978e-11
141,1257.0351386224565,1.6370904631912708e-11
142,1257.0850331398162,1.546140993013978e-11
143,1257.134927657176,1.4551915228366852e-11
144,1257.1848221745356,1.3642420526593924e-11
145,1257.234716691895,1.1823431123048067e-11
146,1257.2846112092548,1.000444171950221e-11
147,1257.3345057266145,7.275957614183426e-12
148,1257.3844002439741,5.4569682106375694e-12
149,1257.4342947613338,3.637978807091713e-12
150,1257.4841892786935,9.094947017729282e-13
151,1257.5340837960532,-9.094947017729282e-13
152,1257.583978313413,-2.7284841053187847e-12
153,1257.6338728307726,-5.4569682106375694e-12
154,1257.6837673481323,-8.185452315956354e-12
155,1257.733661865492,-1.000444171950221e-11
156,1257.7835563828514,-1.1823431123048067e-11
157,1257.8334509002111,-1.3642420526593924e-11
158,1257.8833454175708,-1.546140993013978e-11
159,1257.9332399349305,-1.6370904631912708e-11
160,1257.9831344522902,-1.8189894035458565e-11
161,1258.0330289696499,-1.8189894035458565e-11
162,1258.0829234870096,-2.000888343900442e-11
163,1258.1328180043693,-2.000888343900442e-11
164,1258.182712521729,-2.000888343900442e-11
165,1258.2326070390886,-2.091837814077735e-11
166,1258.2825015564483,-2.091837814077735e-11
167,1258.3323960738078,-2.091837814077735e-11
168,1258.3822905911675,-2.000888343900442e-11
169,1258.4321851085272,-2.000888343900442e-11
170,1258.4820796258869,-2.000888343900442e-11
171,1258.5319741432465,-2.000888343900442e-11
172,1258.5818686606062,-2.000888343900442e-11
173,1258.631763177966,-2.1827872842550278e-11
174,1258.6816576953256,-2.2737367544323206e-11
175,1258.7315522126853,-2.2737367544323206e-11
176,1258.781446730045,-2.4556356947869062e-11
177,1258.8313412474047,-2.546585164964199e-11
178,1258.8812357647641,-2.546585164964199e-11
179,1258.9311302821238,-2.7284841053187847e-11
180,1258.9810247994835,-2.8194335754960775e-11
181,1259.0309193168432,-3.001332515850663e-11
182,1259.080813834203,-3.183231456205249e-11
183,1259.1307083515626,-3.2741809263825417e-11
184,1259.1806028689223,-3.3651303965598345e-11
185,1259.230497386282,-3.54702933691442e-11
186,1259.2803919036417,-3.637978807091713e-11
187,1259.3302864210013,-3.8198777474462986e-11
188,1259.3801809383608,-3.8198777474462986e-11
189,1259.4300754557205,-3.9108272176235914e-11
190,1259.4799699730802,-4.001776687800884e-11
191,1259.5298644904399,-4.001776687800884e-11
192,1259.5797590077996,-4.001776687800884e-11
193,1259.6296535251593,-4.001776687800884e-11
194,1259.679548042519,-3.9108272176235914e-11
195,1259.7294425598786,-3.8198777474462986e-11
196,1259.7793370772383,-3.728928277269006e-11
197,1259.829231594598,-3.54702933691442e-11
198,1259.8791261119577,-3.456079866737127e-11
199,1259.9290206293172,-3.183231456205249e-11
200,1259.9789151466769,-3.001332515850663e-11
201,1260.0288096640365,-2.7284841053187847e-11
202,1260.0787041813962,-2.3646862246096134e-11
203,1260.128598698756,-2.091837814077735e-11
204,1260.1784932161156,-1.8189894035458565e-11
205,1260.2283877334753,-1.4551915228366852e-11
206,1260.278282250835,-1.1823431123048067e-11
207,1260.3281767681947,-8.185452315956354e-12
208,1260.3780712855544,-5.4569682106375694e-12
209,1260.427965802914,-2.7284841053187847e-12
210,1260.4778603202735,-9.094947017729282e-13
211,1260.5277548376332,9.094947017729282e-13
212,1260.577649354993,2.7284841053187847e-12
213,1260.6275438723526,3.637978807091713e-12
214,1260.6774383897123,4.547473508864641e-12
215,1260.727332907072,5.4569682106375694e-12
216,1260.7772274244317,6.366462912410498e-12
217,1260.8271219417913,7.275957614183426e-12
218,1260.877016459151,9.094947017729282e-12
219,1260.9269109765107,9.094947017729282e-12
220,1260.9768054938704,1.000444171950221e-11
221,1261.0267000112299,1.0913936421275139e-11
222,1261.0765945285896,1.1823431123048067e-11
223,1261.1264890459493,1.1823431123048067e-11
224,1261.176383563309,1.1823431123048067e-11
225,1261.2262780806686,1.2732925824820995e-11
226,1261.2761725980283,1.2732925824820995e-11
227,1261.326067115388,1.3642420526593924e-11
228,1261.3759616327477,1.4551915228366852e-11
229,1261.4258561501074,1.4551915228366852e-11
230,1261.475750667467,1.6370904631912708e-11
231,1261.5256451848268,1.8189894035458565e-11
232,1261.5755397021862,2.000888343900442e-11
233,1261.625434219546,2.1827872842550278e-11
234,1261.6753287369056,2.2737367544323206e-11
235,1261.7252232542653,2.546585164964199e-11
236,1261.775117771625,2.8194335754960775e-11
237,1261.8250122889847,3.092281986027956e-11
238,1261.8749068063444,3.2741809263825417e-11
239,1261.924801323704,3.456079866737127e-11
240,1261.9746958410637,3.728928277269006e-11
241,1262.0245903584234,3.9108272176235914e-11
242,1262.0744848757831,4.18367562815547e-11
243,1262.1243793931426,4.274625098332763e-11
244,1262.1742739105023,4.3655745685100555e-11
245,1262.224168427862,4.4565240386873484e-11
246,1262.2740629452217,4.547473508864641e-11
247,1262.3239574625813,4.638422979041934e-11
248,1262.373851979941,4.638422979041934e-11
249,1262.4237464973007,4.638422979041934e-11
250,1262.4736410146604,4.638422979041934e-11
251,1262.52353553202,4.547473508864641e-11
252,1262.5734300493798,4.4565240386873484e-11
253,1262.6233245667395,4.3655745685100555e-11
254,1262.673219084099,4.18367562815547e-11
255,1262.7231136014586,3.9108272176235914e-11
256,1262.7730081188183,3.728928277269006e-11
257,1262.822902636178,3.54702933691442e-11
258,1262.8727971535377,3.2741809263825417e-11
259,1262.9226916708974,3.092281986027956e-11
260,1262.972586188257,2.9103830456733704e-11
261,1263.0224807056168,2.7284841053187847e-11
262,1263.0723752229765,2.637534635141492e-11
263,1263.1222697403362,2.4556356947869062e-11
264,1263.1721642576958,2.3646862246096134e-11
265,1263.2220587750553,2.2737367544323206e-11
266,1263.271953292415,2.1827872842550278e-11
267,1263.3218478097747,2.091837814077735e-11
268,1263.3717423271344,2.000888343900442e-11
269,1263.421636844494,1.9099388737231493e-11
270,1263.4715313618537,1.9099388737231493e-11
271,1263.5214258792134,1.9099388737231493e-11
272,1263.5713203965731,2.000888343900442e-11
273,1263.6212149139328,2.091837814077735e-11
274,1263.6711094312925,2.1827872842550278e-11
275,1263.7210039486522,2.1827872842550278e-11
276,1263.7708984660117,2.2737367544323206e-11
277,1263.8207929833713,2.3646862246096134e-11
278,1263.870687500731,2.4556356947869062e-11
279,1263.9205820180907,2.4556356947869062e-11
280,1263.9704765354504,2.546585164964199e-11
281,1264.02037105281,2.637534635141492e-11
282,1264.0702655701698,2.637534635141492e-11
283,1264.1201600875295,2.637534635141492e-11
284,1264.1700546048892,2.637534635141492e-11
285,1264.2199491222489,2.546585164964199e-11
286,1264.2698436396086,2.4556356947869062e-11
287,1264.319738156968,2.4556356947869062e-11
288,1264.3696326743277,2.3646862246096134e-11
289,1264.4195271916874,2.2737367544323206e-11
290,1264.469421709047,2.1827872842550278e-11
291,1264.5193162264068,2.091837814077735e-11
292,1264.5692107437665,1.9099388737231493e-11
293,1264.6191052611262,1.8189894035458565e-11
294,1264.6689997784858,1.7280399333685637e-11
295,1264.7188942958455,1.6370904631912708e-11
296,1264.7687888132052,1.4551915228366852e-11
297,1264.818683330565,1.4551915228366852e-11
298,1264.8685778479244,1.2732925824820995e-11
299,1264.918472365284,1.1823431123048067e-11
300,1264.9683668826437,1.1823431123048067e-11
301,1265.0182614000034,1.1823431123048067e-11
302,1265.0681559173631,1.1823431123048067e-11
303,1265.1180504347228,1.1823431123048067e-11
304,1265.1679449520825,1.1823431123048067e-11
305,1265.2178394694422,1.2732925824820995e-11
306,1265.2677339868019,1.4551915228366852e-11
307,1265.3176285041616,1.4551915228366852e-11
308,1265.367523021521,1.6370904631912708e-11
309,1265.4174175388807,1.7280399333685637e-11
310,1265.4673120562404,1.7280399333685637e-11
311,1265.5172065736,1.9099388737231493e-11
312,1265.5671010909598,2.000888343900442e-11
313,1265.6169956083195,2.091837814077735e-11
314,1265.6668901256792,2.1827872842550278e-11
315,1265.7167846430389,2.1827872842550278e-11
316,1265.7666791603986,2.1827872842550278e-11
317,1265.8165736777582,2.1827872842550278e-11
318,1265.866468195118,2.1827872842550278e-11
319,1265.9163627124774,2.000888343900442e-11
320,1265.966257229837,1.9099388737231493e-11
321,1266.0161517471968,1.6370904631912708e-11
322,1266.0660462645565,1.3642420526593924e-11
323,1266.1159407819162,1.0913936421275139e-11
324,1266.1658352992758,9.094947017729282e-12
325,1266.2157298166355,6.366462912410498e-12
326,1266.2656243339952,2.7284841053187847e-12
327,1266.315518851355,9.094947017729282e-13
328,1266.3654133687146,-1.8189894035458565e-12
329,1266.4153078860743,-4.547473508864641e-12
330,1266.4652024034338,-8.185452315956354e-12
331,1266.5150969207934,-1.0913936421275139e-11
332,1266.5649914381531,-1.3642420526593924e-11
333,1266.6148859555128,-1.546140993013978e-11
334,1266.6647804728725,-1.8189894035458565e-11
335,1266.7146749902322,-2.000888343900442e-11
336,1266.764569507592,-2.1827872842550278e-11
337,1266.8144640249516,-2.2737367544323206e-11
338,1266.8643585423113,-2.3646862246096134e-11
339,1266.914253059671,-2.3646862246096134e-11
340,1266.9641475770306,-2.4556356947869062e-11
341,1267.01404209439,-2.4556356947869062e-11
342,1267.0639366117498,-2.3646862246096134e-11
343,1267.1138311291095,-2.3646862246096134e-11
344,1267.1637256464692,-2.2737367544323206e-11
345,1267.2136201638289,-2.091837814077735e-11
346,1267.2635146811886,-1.9099388737231493e-11
347,1267.3134091985482,-1.7280399333685637e-11
348,1267.363303715908,-1.546140993013978e-11
349,1267.4131982332676,-1.3642420526593924e-11
350,1267.4630927506273,-1.2732925824820995e-11
351,1267.512987267987,-1.0913936421275139e-11
352,1267.5628817853465,-1.000444171950221e-11
353,1267.6127763027062,-9.094947017729282e-12
354,1267.6626708200658,-8.185452315956354e-12
355,1267.7125653374255,-8.185452315956354e-12
356,1267.7624598547852,-9.094947017729282e-12
357,1267.812354372145,-9.094947017729282e-12
358,1267.8622488895046,-1.000444171950221e-11
359,1267.9121434068643,-1.000444171950221e-11
360,1267.962037924224,-1.1823431123048067e-11
361,1268.0119324415837,-1.2732925824820995e-11
362,1268.0618269589434,-1.546140993013978e-11
363,1268.1117214763028,-1.6370904631912708e-11
364,1268.1616159936625,-1.8189894035458565e-11
365,1268.2115105110222,-2.000888343900442e-11
366,1268.261405028382,-2.2737367544323206e-11
367,1268.3112995457416,-2.4556356947869062e-11
368,1268.3611940631013,-2.637534635141492e-11
369,1268.411088580461,-2.8194335754960775e-11
370,1268.4609830978206,-2.9103830456733704e-11
371,1268.5108776151803,-3.001332515850663e-11
372,1268.56077213254,-3.092281986027956e-11
373,1268.6106666498997,-3.092281986027956e-11
374,1268.6605611672592,-3.183231456205249e-11
375,1268.7104556846189,-3.092281986027956e-11
376,1268.7603502019786,-3.001332515850663e-11
377,1268.8102447193382,-3.001332515850663e-11
378,1268.860139236698,-2.9103830456733704e-11
379,1268.9100337540576,-2.8194335754960775e-11
380,1268.9599282714173,-2.546585164964199e-11
381,1269.009822788777,-2.3646862246096134e-11
382,1269.0597173061367,-2.1827872842550278e-11
383,1269.1096118234964,-2.000888343900442e-11
384,1269.159506340856,-1.8189894035458565e-11
385,1269.2094008582155,-1.6370904631912708e-11
386,1269.2592953755752,-1.4551915228366852e-11
387,1269.309189892935,-1.2732925824820995e-11
388,1269.3590844102946,-1.0913936421275139e-11
389,1269.4089789276543,-1.000444171950221e-11
390,1269.458873445014,-8.185452315956354e-12
391,1269.5087679623737,-8.185452315956354e-12
392,1269.5586624797334,-7.275957614183426e-12
393,1269.608556997093,-7.275957614183426e-12
394,1269.6584515144527,-7.275957614183426e-12
395,1269.7083460318124,-8.185452315956354e-12
396,1269.758240549172,-8.185452315956354e-12
397,1269.8081350665316,-8.185452315956354e-12
398,1269.8580295838913,-1.000444171950221e-11
399,1269.907924101251,-1.1823431123048067e-11
400,1269.9578186186106,-1.2732925824820995e-11
401,1270.0077131359703,-1.3642420526593924e-11
402,1270.05760765333,-1.546140993013978e-11
403,1270.1075021706897,-1.6370904631912708e-11
404,1270.1573966880494,-1.8189894035458565e-11
405,1270.207291205409,-1.8189894035458565e-11
406,1270.2571857227688,-1.8189894035458565e-11
407,1270.3070802401282,-1.8189894035458565e-11
408,1270.356974757488,-1.8189894035458565e-11
409,1270.4068692748476,-1.7280399333685637e-11
410,1270.4567637922073,-1.546140993013978e-11
411,1270.506658309567,-1.4551915228366852e-11
412,1270.5565528269267,-1.2732925824820995e-11
413,1270.6064473442864,-1.000444171950221e-11
414,1270.656341861646,-8.185452315956354e-12
415,1270.7062363790058,-4.547473508864641e-12
416,1270.7561308963654,-9.094947017729282e-13
417,1270.8060254137251,1.8189894035458565e-12
418,1270.8559199310846,4.547473508864641e-12
419,1270.9058144484443,7.275957614183426e-12
420,1270.955708965804,1.000444171950221e-11
421,1271.0056034831637,1.2732925824820995e-11
422,1271.0554980005234,1.546140993013978e-11
423,1271.105392517883,1.7280399333685637e-11
424,1271.1552870352427,1.9099388737231493e-11
425,1271.2051815526024,2.1827872842550278e-11
426,1271.2550760699621,2.2737367544323206e-11
427,1271.3049705873218,2.2737367544323206e-11
428,1271.3548651046813,2.2737367544323206e-11
429,1271.404759622041,2.2737367544323206e-11
430,1271.4546541394006,2.2737367544323206e-11
431,1271.5045486567603,2.1827872842550278e-11
432,1271.55444317412,2.000888343900442e-11
433,1271.6043376914797,1.8189894035458565e-11
434,1271.6542322088394,1.6370904631912708e-11
435,1271.704126726199,1.4551915228366852e-11
436,1271.7540212435588,1.1823431123048067e-11
437,1271.8039157609185,9.094947017729282e-12
438,1271.8538102782782,7.275957614183426e-12
439,1271.9037047956376,4.547473508864641e-12
440,1271.9535993129973,1.8189894035458565e-12
441,1272.003493830357,-9.094947017729282e-13
442,1272.0533883477167,-3.637978807091713e-12
443,1272.1032828650764,-5.4569682106375694e-12
444,1272.153177382436,-8.185452315956354e-12
445,1272.2030718997958,-9.094947017729282e-12
446,1272.2529664171554,-1.000444171950221e-11
447,1272.3028609345151,-1.000444171950221e-11
448,1272.3527554518748,-1.000444171950221e-11
449,1272.4026499692345,-1.000444171950221e-11
450,1272.452544486594,-1.000444171950221e-11
451,1272.5024390039537,-1.000444171950221e-11
452,1272.5523335213134,-8.185452315956354e-12
453,1272.602228038673,-8.185452315956354e-12
454,1272.6521225560327,-6.366462912410498e-12
455,1272.7020170733924,-5.4569682106375694e-12
456,1272.7519115907521,-3.637978807091713e-12
457,1272.8018061081118,-2.7284841053187847e-12
458,1272.8517006254715,-1.8189894035458565e-12
459,1272.9015951428312,-9.094947017729282e-13
460,1272.9514896601909,0.0
461,1273.0013841775503,0.0
462,1273.05127869491,0.0
463,1273.1011732122697,0.0
464,1273.1510677296294,0.0
465,1273.200962246989,0.0
466,1273.2508567643488,-1.8189894035458565e-12
467,1273.3007512817085,-3.637978807091713e-12
468,1273.3506457990682,-5.4569682106375694e-12
469,1273.4005403164279,-7.275957614183426e-12
470,1273.4504348337875,-9.094947017729282e-12
471,1273.5003293511472,-1.0913936421275139e-11
472,1273.5502238685067,-1.2732925824820995e-11
473,1273.6001183858664,-1.546140993013978e-11
474,1273.650012903226,-1.7280399333685637e-11
475,1273.6999074205858,-1.9099388737231493e-11
476,1273.7498019379454,-2.000888343900442e-11
477,1273.7996964553051,-2.000888343900442e-11
478,1273.8495909726648,-2.000888343900442e-11
479,1273.8994854900245,-2.000888343900442e-11
480,1273.9493800073842,-1.9099388737231493e-11
481,1273.999274524744,-1.8189894035458565e-11
482,1274.0491690421036,-1.6370904631912708e-11
483,1274.099063559463,-1.4551915228366852e-11
484,1274.1489580768227,-1.0913936421275139e-11
485,1274.1988525941824,-8.185452315956354e-12
486,1274.2487471115421,-3.637978807091713e-12
487,1274.2986416289018,0.0
488,1274.3485361462615,4.547473508864641e-12
489,1274.3984306636212,8.185452315956354e-12
490,1274.4483251809809,1.2732925824820995e-11
491,1274.4982196983406,1.7280399333685637e-11
492,1274.5481142157003,2.1827872842550278e-11
493,1274.59800873306,2.637534635141492e-11
494,1274.6479032504194,3.001332515850663e-11
495,1274.697797767779,3.456079866737127e-11
496,1274.7476922851388,3.728928277269006e-11
497,1274.7975868024985,4.092726157978177e-11
498,1274.8474813198582,4.4565240386873484e-11
499,1274.8973758372179,4.638422979041934e-11
500,1274.9472703545775,4.8203219193965197e-11
501,1274.9971648719372,4.9112713895738125e-11
502,1275.047059389297,4.9112713895738125e-11
503,1275.0969539066566,4.9112713895738125e-11
504,1275.1468484240163,4.729372449219227e-11
505,1275.1967429413758,4.4565240386873484e-11
506,1275.2466374587354,4.18367562815547e-11
507,1275.2965319760951,3.9108272176235914e-11
508,1275.3464264934548,3.54702933691442e-11
509,1275.3963210108145,3.183231456205249e-11
510,1275.4462155281742,2.8194335754960775e-11
511,1275.496110045534,2.4556356947869062e-11
512,1275.5460045628936,2.091837814077735e-11
513,1275.5958990802533,1.7280399333685637e-11
514,1275.645793597613,1.4551915228366852e-11
515,1275.6956881149727,1.1823431123048067e-11
516,1275.7455826323321,8.185452315956354e-12
517,1275.7954771496918,5.4569682106375694e-12
518,1275.8453716670515,4.547473508864641e-12
519,1275.8952661844112,1.8189894035458565e-12
520,1275.9451607017709,9.094947017729282e-13
521,1275.9950552191306,0.0
522,1276.0449497364903,0.0
523,1276.09484425385,-9.094947017729282e-13
524,1276.1447387712096,-9.094947017729282e-13
525,1276.1946332885693,0.0
526,1276.244527805929,1.8189894035458565e-12
527,1276.2944223232885,2.7284841053187847e-12
528,1276.3443168406482,4.547473508864641e-12
529,1276.3942113580079,6.366462912410498e-12
530,1276.4441058753675,7.275957614183426e-12
531,1276.4940003927272,8.185452315956354e-12
532,1276.543894910087,8.185452315956354e-12
533,1276.5937894274466,9.094947017729282e-12
534,1276.6436839448063,9.094947017729282e-12
535,1276.693578462166,9.094947017729282e-12
536,1276.7434729795257,8.185452315956354e-12
537,1276.7933674968851,6.366462912410498e-12
538,1276.8432620142448,4.547473508864641e-12
539,1276.8931565316045,1.8189894035458565e-12
540,1276.9430510489642,0.0
541,1276.992945566324,-2.7284841053187847e-12
542,1277.0428400836836,-5.4569682106375694e-12
543,1277.0927346010433,-8.185452315956354e-12
544,1277.142629118403,-1.0913936421275139e-11
545,1277.1925236357627,-1.4551915228366852e-11
546,1277.2424181531223,-1.7280399333685637e-11
547,1277.292312670482,-2.000888343900442e-11
548,1277.3422071878415,-2.2737367544323206e-11
549,1277.3921017052012,-2.546585164964199e-11
550,1277.4419962225609,-2.8194335754960775e-11
551,1277.4918907399206,-3.001332515850663e-11
552,1277.5417852572803,-3.092281986027956e-11
553,1277.59167977464,-3.183231456205249e-11
554,1277.6415742919996,-3.2741809263825417e-11
555,1277.6914688093593,-3.092281986027956e-11
556,1277.741363326719,-3.001332515850663e-11
557,1277.7912578440787,-2.8194335754960775e-11
558,1277.8411523614384,-2.546585164964199e-11
559,1277.8910468787979,-2.2737367544323206e-11
560,1277.9409413961575,-2.000888343900442e-11
561,1277.9908359135172,-1.7280399333685637e-11
562,1278.040730430877,-1.2732925824820995e-11
563,1278.0906249482366,-8.185452315956354e-12
564,1278.1405194655963,-3.637978807091713e-12
565,1278.190413982956,0.0
566,1278.2403085003157,4.547473508864641e-12
567,1278.2902030176754,7.275957614183426e-12
568,1278.340097535035,1.000444171950221e-11
569,1278.3899920523947,1.1823431123048067e-11
570,1278.4398865697542,1.4551915228366852e-11
571,1278.489781087114,1.546140993013978e-11
572,1278.5396756044736,1.546140993013978e-11
573,1278.5895701218333,1.546140993013978e-11
574,1278.639464639193,1.4551915228366852e-11
575,1278.6893591565527,1.2732925824820995e-11
576,1278.7392536739123,1.000444171950221e-11
577,1278.789148191272,7.275957614183426e-12
578,1278.8390427086317,3.637978807091713e-12
579,1278.8889372259914,0.0
580,1278.938831743351,-4.547473508864641e-12
581,1278.9887262607106,-9.094947017729282e-12
582,1279.0386207780703,-1.2732925824820995e-11
583,1279.08851529543,-1.8189894035458565e-11
584,1279.1384098127896,-2.2737367544323206e-11
585,1279.1883043301493,-2.637534635141492e-11
586,1279.238198847509,-3.092281986027956e-11
587,1279.2880933648687,-3.456079866737127e-11
588,1279.3379878822284,-3.637978807091713e-11
589,1279.387882399588,-3.8198777474462986e-11
590,1279.4377769169478,-3.9108272176235914e-11
591,1279.4876714343075,-4.001776687800884e-11
592,1279.537565951667,-4.001776687800884e-11
593,1279.5874604690266,-4.001776687800884e-11
594,1279.6373549863863,-3.9108272176235914e-11
595,1279.687249503746,-3.728928277269006e-11
596,1279.7371440211057,-3.54702933691442e-11
597,1279.7870385384654,-3.183231456205249e-11
598,1279.836933055825,-2.8194335754960775e-11
599,1279.8868275731847,-2.4556356947869062e-11
600,1279.9367220905444,-2.000888343900442e-11
601,1279.9866166079041,-1.546140993013978e-11
602,1280.0365111252638,-1.000444171950221e-11
603,1280.0864056426233,-6.366462912410498e-12
604,1280.136300159983,-1.8189894035458565e-12
605,1280.1861946773427,3.637978807091713e-12
606,1280.2360891947023,7.275957614183426e-12
607,1280.285983712062,1.1823431123048067e-11
608,1280.3358782294217,1.4551915228366852e-11
609,1280.3857727467814,1.8189894035458565e-11
610,1280.435667264141,2.091837814077735e-11
611,1280.4855617815008,2.3646862246096134e-11
612,1280.5354562988605,2.546585164964199e-11
613,1280.5853508162202,2.7284841053187847e-11
614,1280.6352453335796,3.001332515850663e-11
615,1280.6851398509393,3.183231456205249e-11
616,1280.735034368299,3.456079866737127e-11
617,1280.7849288856587,3.637978807091713e-11
618,1280.8348234030184,3.8198777474462986e-11
