n,x,y
297,1264.818683330565,5.4569682106375694e-12
298,1264.8685778479244,5.4569682106375694e-12
299,1264.918472365284,4.547473508864641e-12
300,1264.9683668826437,2.7284841053187847e-12
301,1265.0182614000034,1.8189894035458565e-12
302,1265.0681559173631,1.8189894035458565e-12
303,1265.1180504347228,9.094947017729282e-13
304,1265.1679449520825,0.0
305,1265.2178394694422,0.0
306,1265.2677339868019,0.0
307,1265.3176285041616,9.094947017729282e-13
308,1265.367523021521,9.094947017729282e-13
309,1265.4174175388807,9.094947017729282e-13
310,1265.4673120562404,9.094947017729282e-13
311,1265.5172065736,1.8189894035458565e-12
312,1265.5671010909598,1.8189894035458565e-12
313,1265.6169956083195,1.8189894035458565e-12
314,1265.6668901256792,9.094947017729282e-13
315,1265.7167846430389,9.094947017729282e-13
316,1265.7666791603986,9.094947017729282e-13
317,1265.8165736777582,0.0
318,1265.866468195118,-9.094947017729282e-13
319,1265.9163627124774,-1.8189894035458565e-12
320,1265.966257229837,-2.7284841053187847e-12
321,1266.0161517471968,-2.7284841053187847e-12
322,1266.0660462645565,-4.547473508864641e-12
323,1266.1159407819162,-5.4569682106375694e-12
324,1266.1658352992758,-7.275957614183426e-12
325,1266.2157298166355,-9.094947017729282e-12
326,1266.2656243339952,-1.0913936421275139e-11
327,1266.315518851355,-1.2732925824820995e-11
328,1266.3654133687146,-1.4551915228366852e-11
329,1266.4153078860743,-1.6370904631912708e-11
330,1266.4652024034338,-1.8189894035458565e-11
331,1266.5150969207934,-1.8189894035458565e-11
332,1266.5649914381531,-2.000888343900442e-11
333,1266.6148859555128,-2.000888343900442e-11
334,1266.6647804728725,-2.000888343900442e-11
335,1266.7146749902322,-2.000888343900442e-11
336,1266.764569507592,-2.000888343900442e-11
337,1266.8144640249516,-1.9099388737231493e-11
338,1266.8643585423113,-1.8189894035458565e-11
339,1266.914253059671,-1.7280399333685637e-11
340,1266.9641475770306,-1.546140993013978e-11
341,1267.01404209439,-1.4551915228366852e-11
342,1267.0639366117498,-1.2732925824820995e-11
343,1267.1138311291095,-1.0913936421275139e-11
344,1267.1637256464692,-1.000444171950221e-11
345,1267.2136201638289,-8.185452315956354e-12
346,1267.2635146811886,-7.275957614183426e-12
347,1267.3134091985482,-5.4569682106375694e-12
348,1267.363303715908,-5.4569682106375694e-12
349,1267.4131982332676,-3.637978807091713e-12
350,1267.4630927506273,-2.7284841053187847e-12
351,1267.512987267987,-1.8189894035458565e-12
352,1267.5628817853465,-9.094947017729282e-13
353,1267.6127763027062,0.0
354,1267.6626708200658,0.0
355,1267.7125653374255,0.0
356,1267.7624598547852,0.0
357,1267.812354372145,-9.094947017729282e-13
358,1267.8622488895046,-2.7284841053187847e-12
359,1267.9121434068643,-4.547473508864641e-12
360,1267.962037924224,-6.366462912410498e-12
361,1268.0119324415837,-8.185452315956354e-12
362,1268.0618269589434,-9.094947017729282e-12
363,1268.1117214763028,-1.000444171950221e-11
364,1268.1616159936625,-1.1823431123048067e-11
365,1268.2115105110222,-1.2732925824820995e-11
366,1268.261405028382,-1.3642420526593924e-11
367,1268.3112995457416,-1.546140993013978e-11
368,1268.3611940631013,-1.546140993013978e-11
369,1268.411088580461,-1.7280399333685637e-11
370,1268.4609830978206,-1.8189894035458565e-11
371,1268.5108776151803,-1.9099388737231493e-11
372,1268.56077213254,-2.000888343900442e-11
373,1268.6106666498997,-2.000888343900442e-11
374,1268.6605611672592,-2.000888343900442e-11
375,1268.7104556846189,-2.000888343900442e-11
376,1268.7603502019786,-1.9099388737231493e-11
377,1268.8102447193382,-1.7280399333685637e-11
378,1268.860139236698,-1.6370904631912708e-11
379,1268.9100337540576,-1.4551915228366852e-11
380,1268.9599282714173,-1.2732925824820995e-11
381,1269.009822788777,-1.2732925824820995e-11
382,1269.0597173061367,-1.0913936421275139e-11
383,1269.1096118234964,-9.094947017729282e-12
384,1269.159506340856,-7.275957614183426e-12
385,1269.2094008582155,-5.4569682106375694e-12
386,1269.2592953755752,-3.637978807091713e-12
387,1269.309189892935,-2.7284841053187847e-12
388,1269.3590844102946,-9.094947017729282e-13
389,1269.4089789276543,0.0
390,1269.458873445014,9.094947017729282e-13
391,1269.5087679623737,1.8189894035458565e-12
392,1269.5586624797334,1.8189894035458565e-12
393,1269.608556997093,1.8189894035458565e-12
394,1269.6584515144527,9.094947017729282e-13
395,1269.7083460318124,0.0
396,1269.758240549172,-9.094947017729282e-13
397,1269.8081350665316,-1.8189894035458565e-12
398,1269.8580295838913,-2.7284841053187847e-12
399,1269.907924101251,-2.7284841053187847e-12
400,1269.9578186186106,-4.547473508864641e-12
401,1270.0077131359703,-5.4569682106375694e-12
402,1270.05760765333,-6.366462912410498e-12
403,1270.1075021706897,-7.275957614183426e-12
404,1270.1573966880494,-8.185452315956354e-12
405,1270.207291205409,-9.094947017729282e-12
406,1270.2571857227688,-1.000444171950221e-11
407,1270.3070802401282,-1.000444171950221e-11
408,1270.356974757488,-1.000444171950221e-11
409,1270.4068692748476,-1.000444171950221e-11
410,1270.4567637922073,-1.000444171950221e-11
411,1270.506658309567,-9.094947017729282e-12
412,1270.5565528269267,-8.185452315956354e-12
413,1270.6064473442864,-8.185452315956354e-12
414,1270.656341861646,-7.275957614183426e-12
415,1270.7062363790058,-5.4569682106375694e-12
416,1270.7561308963654,-4.547473508864641e-12
417,1270.8060254137251,-2.7284841053187847e-12
418,1270.8559199310846,-1.8189894035458565e-12
419,1270.9058144484443,-9.094947017729282e-13
420,1270.955708965804,0.0
421,1271.0056034831637,0.0
422,1271.0554980005234,0.0
423,1271.105392517883,0.0
424,1271.1552870352427,0.0
425,1271.2051815526024,0.0
426,1271.2550760699621,0.0
427,1271.3049705873218,-9.094947017729282e-13
428,1271.3548651046813,-1.8189894035458565e-12
429,1271.404759622041,-2.7284841053187847e-12
430,1271.4546541394006,-4.547473508864641e-12
431,1271.5045486567603,-5.4569682106375694e-12
432,1271.55444317412,-8.185452315956354e-12
433,1271.6043376914797,-1.000444171950221e-11
434,1271.6542322088394,-1.0913936421275139e-11
435,1271.704126726199,-1.2732925824820995e-11
436,1271.7540212435588,-1.4551915228366852e-11
437,1271.8039157609185,-1.546140993013978e-11
438,1271.8538102782782,-1.6370904631912708e-11
439,1271.9037047956376,-1.8189894035458565e-11
440,1271.9535993129973,-1.8189894035458565e-11
441,1272.003493830357,-1.8189894035458565e-11
442,1272.0533883477167,-1.8189894035458565e-11
443,1272.1032828650764,-1.8189894035458565e-11
444,1272.153177382436,-1.7280399333685637e-11
445,1272.2030718997958,-1.546140993013978e-11
446,1272.2529664171554,-1.4551915228366852e-11
447,1272.3028609345151,-1.2732925824820995e-11
448,1272.3527554518748,-1.000444171950221e-11
449,1272.4026499692345,-8.185452315956354e-12
450,1272.452544486594,-5.4569682106375694e-12
451,1272.5024390039537,-3.637978807091713e-12
452,1272.5523335213134,-9.094947017729282e-13
453,1272.602228038673,1.8189894035458565e-12
454,1272.6521225560327,3.637978807091713e-12
455,1272.7020170733924,5.4569682106375694e-12
456,1272.7519115907521,7.275957614183426e-12
457,1272.8018061081118,1.000444171950221e-11
458,1272.8517006254715,1.2732925824820995e-11
459,1272.9015951428312,1.4551915228366852e-11
460,1272.9514896601909,1.7280399333685637e-11
461,1273.0013841775503,1.8189894035458565e-11
462,1273.05127869491,1.9099388737231493e-11
463,1273.1011732122697,2.000888343900442e-11
464,1273.1510677296294,2.091837814077735e-11
465,1273.200962246989,2.000888343900442e-11
466,1273.2508567643488,2.000888343900442e-11
467,1273.3007512817085,1.9099388737231493e-11
468,1273.3506457990682,1.8189894035458565e-11
469,1273.4005403164279,1.7280399333685637e-11
470,1273.4504348337875,1.546140993013978e-11
471,1273.5003293511472,1.4551915228366852e-11
472,1273.5502238685067,1.1823431123048067e-11
473,1273.6001183858664,1.000444171950221e-11
474,1273.650012903226,8.185452315956354e-12
475,1273.6999074205858,7.275957614183426e-12
476,1273.7498019379454,5.4569682106375694e-12
477,1273.7996964553051,3.637978807091713e-12
478,1273.8495909726648,1.8189894035458565e-12
479,1273.8994854900245,9.094947017729282e-13
480,1273.9493800073842,0.0
481,1273.999274524744,0.0
482,1274.0491690421036,0.0
483,1274.099063559463,0.0
484,1274.1489580768227,0.0
485,1274.1988525941824,0.0
486,1274.2487471115421,9.094947017729282e-13
487,1274.2986416289018,1.8189894035458565e-12
488,1274.3485361462615,2.7284841053187847e-12
489,1274.3984306636212,4.547473508864641e-12
490,1274.4483251809809,5.4569682106375694e-12
491,1274.4982196983406,7.275957614183426e-12
492,1274.5481142157003,9.094947017729282e-12
493,1274.59800873306,1.000444171950221e-11
494,1274.6479032504194,1.1823431123048067e-11
495,1274.697797767779,1.1823431123048067e-11
496,1274.7476922851388,1.1823431123048067e-11
497,1274.7975868024985,1.1823431123048067e-11
498,1274.8474813198582,1.2732925824820995e-11
499,1274.8973758372179,1.2732925824820995e-11
500,1274.9472703545775,1.2732925824820995e-11
501,1274.9971648719372,1.1823431123048067e-11
502,1275.047059389297,1.0913936421275139e-11
503,1275.0969539066566,1.000444171950221e-11
504,1275.1468484240163,9.094947017729282e-12
505,1275.1967429413758,7.275957614183426e-12
506,1275.2466374587354,6.366462912410498e-12
507,1275.2965319760951,4.547473508864641e-12
508,1275.3464264934548,2.7284841053187847e-12
509,1275.3963210108145,1.8189894035458565e-12
510,1275.4462155281742,1.8189894035458565e-12
511,1275.496110045534,0.0
512,1275.5460045628936,0.0
513,1275.5958990802533,-9.094947017729282e-13
514,1275.645793597613,-2.7284841053187847e-12
515,1275.6956881149727,-2.7284841053187847e-12
516,1275.7455826323321,-9.094947017729282e-13
517,1275.7954771496918,0.0
518,1275.8453716670515,9.094947017729282e-13
519,1275.8952661844112,1.8189894035458565e-12
520,1275.9451607017709,2.7284841053187847e-12
521,1275.9950552191306,4.547473508864641e-12
522,1276.0449497364903,5.4569682106375694e-12
523,1276.09484425385,7.275957614183426e-12
524,1276.1447387712096,9.094947017729282e-12
525,1276.1946332885693,1.000444171950221e-11
526,1276.244527805929,1.1823431123048067e-11
527,1276.2944223232885,1.2732925824820995e-11
528,1276.3443168406482,1.3642420526593924e-11
529,1276.3942113580079,1.4551915228366852e-11
530,1276.4441058753675,1.546140993013978e-11
531,1276.4940003927272,1.4551915228366852e-11
532,1276.543894910087,1.4551915228366852e-11
533,1276.5937894274466,1.2732925824820995e-11
534,1276.6436839448063,1.0913936421275139e-11
535,1276.693578462166,9.094947017729282e-12
536,1276.7434729795257,7.275957614183426e-12
537,1276.7933674968851,4.547473508864641e-12
538,1276.8432620142448,1.8189894035458565e-12
539,1276.8931565316045,-9.094947017729282e-13
540,1276.9430510489642,-4.547473508864641e-12
541,1276.992945566324,-8.185452315956354e-12
542,1277.0428400836836,-1.2732925824820995e-11
543,1277.0927346010433,-1.8189894035458565e-11
544,1277.142629118403,-2.1827872842550278e-11
545,1277.1925236357627,-2.546585164964199e-11
546,1277.2424181531223,-2.8194335754960775e-11
547,1277.292312670482,-3.001332515850663e-11
548,1277.3422071878415,-3.2741809263825417e-11
549,1277.3921017052012,-3.456079866737127e-11
550,1277.4419962225609,-3.54702933691442e-11
551,1277.4918907399206,-3.637978807091713e-11
552,1277.5417852572803,-3.54702933691442e-11
553,1277.59167977464,-3.54702933691442e-11
554,1277.6415742919996,-3.54702933691442e-11
555,1277.6914688093593,-3.3651303965598345e-11
556,1277.741363326719,-3.183231456205249e-11
557,1277.7912578440787,-2.9103830456733704e-11
558,1277.8411523614384,-2.546585164964199e-11
559,1277.8910468787979,-2.1827872842550278e-11
560,1277.9409413961575,-1.8189894035458565e-11
561,1277.9908359135172,-1.2732925824820995e-11
562,1278.040730430877,-8.185452315956354e-12
563,1278.0906249482366,-2.7284841053187847e-12
564,1278.1405194655963,1.8189894035458565e-12
565,1278.190413982956,8.185452315956354e-12
566,1278.2403085003157,1.3642420526593924e-11
567,1278.2902030176754,1.9099388737231493e-11
568,1278.340097535035,2.2737367544323206e-11
569,1278.3899920523947,2.7284841053187847e-11
570,1278.4398865697542,3.001332515850663e-11
571,1278.489781087114,3.3651303965598345e-11
572,1278.5396756044736,3.54702933691442e-11
573,1278.5895701218333,3.728928277269006e-11
574,1278.639464639193,3.8198777474462986e-11
575,1278.6893591565527,3.8198777474462986e-11
576,1278.7392536739123,3.8198777474462986e-11
577,1278.789148191272,3.728928277269006e-11
578,1278.8390427086317,3.728928277269006e-11
579,1278.8889372259914,3.456079866737127e-11
580,1278.938831743351,3.2741809263825417e-11
581,1278.9887262607106,3.001332515850663e-11
582,1279.0386207780703,2.7284841053187847e-11
583,1279.08851529543,2.3646862246096134e-11
584,1279.1384098127896,1.9099388737231493e-11
585,1279.1883043301493,1.6370904631912708e-11
586,1279.238198847509,1.1823431123048067e-11
587,1279.2880933648687,7.275957614183426e-12
588,1279.3379878822284,4.547473508864641e-12
589,1279.387882399588,0.0
590,1279.4377769169478,-2.7284841053187847e-12
591,1279.4876714343075,-5.4569682106375694e-12
592,1279.537565951667,-6.366462912410498e-12
593,1279.5874604690266,-8.185452315956354e-12
594,1279.6373549863863,-1.000444171950221e-11
595,1279.687249503746,-1.0913936421275139e-11
596,1279.7371440211057,-1.1823431123048067e-11
597,1279.7870385384654,-1.0913936421275139e-11
598,1279.836933055825,-1.000444171950221e-11
599,1279.8868275731847,-8.185452315956354e-12
600,1279.9367220905444,-8.185452315956354e-12
601,1279.9866166079041,-5.4569682106375694e-12
602,1280.0365111252638,-4.547473508864641e-12
603,1280.0864056426233,-2.7284841053187847e-12
604,1280.136300159983,-9.094947017729282e-13
605,1280.1861946773427,0.0
606,1280.2360891947023,1.8189894035458565e-12
607,1280.285983712062,3.637978807091713e-12
608,1280.3358782294217,5.4569682106375694e-12
609,1280.3857727467814,8.185452315956354e-12
610,1280.435667264141,1.000444171950221e-11
611,1280.4855617815008,1.2732925824820995e-11
612,1280.5354562988605,1.4551915228366852e-11
613,1280.5853508162202,1.7280399333685637e-11
614,1280.6352453335796,2.000888343900442e-11
615,1280.6851398509393,2.2737367544323206e-11
616,1280.735034368299,2.546585164964199e-11
617,1280.7849288856587,2.8194335754960775e-11
618,1280.8348234030184,3.183231456205249e-11
619,1280.884717920378,3.456079866737127e-11
620,1280.9346124377378,3.9108272176235914e-11
621,1280.9845069550975,4.274625098332763e-11
622,1281.0344014724571,4.638422979041934e-11
