#
#"Frequency / GHz"	"S1,4 [Mag]"	"S1,4 [Pha in deg.]"
#---------------------------------------------------
290.00000000000	0.65274594812611	-98.614412368745
290.61000000000	0.64555296012480	-103.81453458734
291.22000000000	0.63904582641603	-108.94772370172
291.83000000000	0.63327231697256	-114.02240674559
292.44000000000	0.62826666730400	-119.04717559617
293.05000000000	0.62405183843402	-124.03066341760
293.66000000000	0.62064162162139	-128.98144624304
294.27000000000	0.61804243528452	-133.90797938758
294.88000000000	0.61625476307699	-138.81856359182
295.49000000000	0.61527419751859	-143.72133407986
296.10000000000	0.61509207001238	-148.62426409749
296.71000000000	0.61569566831768	-153.53517338584
297.32000000000	0.61706806584479	-158.46173184490
297.93000000000	0.61918761056498	-163.41144955236
298.54000000000	0.62202714151947	-168.39164621368
299.15000000000	0.62555301575515	-173.40939565289
299.76000000000	0.62972403809249	-178.47144363418
300.37000000000	0.63449039247263	176.41590025400
300.98000000000	0.63979267949252	171.24689389020
301.59000000000	0.64556117205775	166.01651265062
302.20000000000	0.65171540973753	160.72061222672
302.81000000000	0.65816425962706	155.35609670420
303.42000000000	0.66480657212522	149.92108263426
304.03000000000	0.67153254730655	144.41504798839
304.64000000000	0.67822589482180	138.83895323289
305.25000000000	0.68476681288197	133.19532075297
305.86000000000	0.69103572962707	127.48825905690
306.47000000000	0.69691764920550	121.72342011679
307.08000000000	0.70230683863809	115.90788216496
307.69000000000	0.70711149961430	110.04995620038
308.30000000000	0.71125801385180	104.15892182903
308.91000000000	0.71469435030803	98.244705859190
309.52000000000	0.71739228645855	92.317523990385
310.13000000000	0.71934821896208	86.387510656888
310.74000000000	0.72058250157529	80.464363636113
311.35000000000	0.72113742014122	74.557028049540
311.96000000000	0.72107406356165	68.673439241082
312.57000000000	0.72046845006476	62.820336714091
313.18000000000	0.71940730676053	57.003153193732
313.79000000000	0.71798387902122	51.225975309329
314.40000000000	0.71629407816531	45.491566415676
315.01000000000	0.71443318124626	39.801438276604
315.62000000000	0.71249319591785	34.155956810304
316.23000000000	0.71056091275781	28.554467544120
316.84000000000	0.70871659717462	22.995428315282
317.45000000000	0.70703322684403	17.476539480880
318.06000000000	0.70557615729410	11.994864917481
318.67000000000	0.70440309353623	6.5469399758343
319.28000000000	0.70356425408042	1.1288650374798
319.89000000000	0.70310263000256	-4.2636147358517
320.50000000000	0.70305426162718	-9.6350414872830
321.11000000000	0.70344847579288	-14.990185746169
321.72000000000	0.70430804575457	-20.333993236123
