#
#"Frequency / GHz"	"S1,1 [Mag]"	"S1,1 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#---------------------------------------------------------------------------------------------
290.00000000000	0.27764813174114	-133.74225205701	376.73031346177	0.00000000000000
290.61000000000	0.28203346439044	-133.56552460445	376.73031346177	0.00000000000000
291.22000000000	0.28922833560536	-133.41502352193	376.73031346177	0.00000000000000
291.83000000000	0.29923873871896	-133.44352917070	376.73031346177	0.00000000000000
292.44000000000	0.31187878559888	-133.77526650926	376.73031346177	0.00000000000000
293.05000000000	0.32680831280618	-134.49239691757	376.73031346177	0.00000000000000
293.66000000000	0.34358668908875	-135.63308027232	376.73031346177	0.00000000000000
294.27000000000	0.36172759779323	-137.19833307543	376.73031346177	0.00000000000000
294.88000000000	0.38074442409231	-139.16286741622	376.73031346177	0.00000000000000
295.49000000000	0.40018226762959	-141.48590971649	376.73031346177	0.00000000000000
296.10000000000	0.41963712600234	-144.11988367171	376.73031346177	0.00000000000000
296.71000000000	0.43876484426535	-147.01642154150	376.73031346177	0.00000000000000
297.32000000000	0.45728278609632	-150.13002501316	376.73031346177	0.00000000000000
297.93000000000	0.47496677458417	-153.41997981004	376.73031346177	0.00000000000000
298.54000000000	0.49164524871323	-156.85110700886	376.73031346177	0.00000000000000
299.15000000000	0.50719203078700	-160.39380457569	376.73031346177	0.00000000000000
299.76000000000	0.52151866386018	-164.02369412249	376.73031346177	0.00000000000000
300.37000000000	0.53456695008194	-167.72107620009	376.73031346177	0.00000000000000
300.98000000000	0.54630207800976	-171.47031802610	376.73031346177	0.00000000000000
301.59000000000	0.55670654914344	-175.25924490906	376.73031346177	0.00000000000000
302.20000000000	0.56577498640252	-179.07857324617	376.73031346177	0.00000000000000
302.81000000000	0.57350981950055	177.07859756535	376.73031346177	0.00000000000000
303.42000000000	0.57991778616922	173.21722929296	376.73031346177	0.00000000000000
304.03000000000	0.58500715738125	169.34072731294	376.73031346177	0.00000000000000
304.64000000000	0.58878558335303	165.45126759689	376.73031346177	0.00000000000000
305.25000000000	0.59125845997433	161.55007662404	376.73031346177	0.00000000000000
305.86000000000	0.59242772775682	157.63767353713	376.73031346177	0.00000000000000
306.47000000000	0.59229103342899	153.71408409263	376.73031346177	0.00000000000000
307.08000000000	0.59084120478837	149.77903582162	376.73031346177	0.00000000000000
307.69000000000	0.58806601013594	145.83214356206	376.73031346177	0.00000000000000
308.30000000000	0.58394819323750	141.87309433528	376.73031346177	0.00000000000000
308.91000000000	0.57846579264957	137.90184056854	376.73031346177	0.00000000000000
309.52000000000	0.57159277020779	133.91881103126	376.73031346177	0.00000000000000
310.13000000000	0.56329998742028	129.92514966451	376.73031346177	0.00000000000000
310.74000000000	0.55355658024021	125.92299386170	376.73031346177	0.00000000000000
311.35000000000	0.54233179173959	121.91580586179	376.73031346177	0.00000000000000
311.96000000000	0.52959732779941	117.90877398163	376.73031346177	0.00000000000000
312.57000000000	0.51533030212057	113.90930480235	376.73031346177	0.00000000000000
313.18000000000	0.49951683284374	109.92763368227	376.73031346177	0.00000000000000
313.79000000000	0.48215634377889	105.97758990128	376.73031346177	0.00000000000000
314.40000000000	0.46326661028741	102.07756547882	376.73031346177	0.00000000000000
315.01000000000	0.44288957781305	98.251754710153	376.73031346177	0.00000000000000
315.62000000000	0.42109797915191	94.531756310010	376.73031346177	0.00000000000000
316.23000000000	0.39800280042961	90.958662564858	376.73031346177	0.00000000000000
316.84000000000	0.37376171855691	87.585797580403	376.73031346177	0.00000000000000
317.45000000000	0.34858878362944	84.482296833587	376.73031346177	0.00000000000000
318.06000000000	0.32276587303532	81.737702333932	376.73031346177	0.00000000000000
318.67000000000	0.29665678673264	79.467571638916	376.73031346177	0.00000000000000
319.28000000000	0.27072513742377	77.819492062686	376.73031346177	0.00000000000000
319.89000000000	0.24555688098472	76.977244275133	376.73031346177	0.00000000000000
320.50000000000	0.22188594551085	77.157038743193	376.73031346177	0.00000000000000
321.11000000000	0.20061363378421	78.582534276704	376.73031346177	0.00000000000000
321.72000000000	0.18279445952411	81.416933051169	376.73031346177	0.00000000000000
322.33000000000	0.16953466185235	85.636829822659	376.73031346177	0.00000000000000
322.94000000000	0.16174865204918	90.888997962112	376.73031346177	0.00000000000000
323.55000000000	0.15981622547691	96.470915234325	376.73031346177	0.00000000000000
324.16000000000	0.16335917047815	101.55417729823	376.73031346177	0.00000000000000
324.77000000000	0.17135106452474	105.51492839604	376.73031346177	0.00000000000000
325.38000000000	0.18247893089102	108.09332748956	376.73031346177	0.00000000000000
325.99000000000	0.19548252885488	109.32443221459	376.73031346177	0.00000000000000
326.60000000000	0.20932358843668	109.39004882416	376.73031346177	0.00000000000000
327.21000000000	0.22321439880437	108.50797276510	376.73031346177	0.00000000000000
327.82000000000	0.23658247513410	106.87820309787	376.73031346177	0.00000000000000
328.43000000000	0.24902105010106	104.66582916670	376.73031346177	0.00000000000000
329.04000000000	0.26024518025589	102.00069577484	376.73031346177	0.00000000000000
329.65000000000	0.27005791197146	98.982789127853	376.73031346177	0.00000000000000
330.26000000000	0.27832553233040	95.688550327924	376.73031346177	0.00000000000000
330.87000000000	0.28496230306054	92.176378801982	376.73031346177	0.00000000000000
331.48000000000	0.28990729783015	88.492238352463	376.73031346177	0.00000000000000
332.09000000000	0.29313390880872	84.670377500270	376.73031346177	0.00000000000000
332.70000000000	0.29462768351109	80.739275792809	376.73031346177	0.00000000000000
333.31000000000	0.29438826208265	76.721876787045	376.73031346177	0.00000000000000
333.92000000000	0.29242621443673	72.637648061204	376.73031346177	0.00000000000000
334.53000000000	0.28876123372262	68.504055715643	376.73031346177	0.00000000000000
335.14000000000	0.28342114216275	64.337712843191	376.73031346177	0.00000000000000
335.75000000000	0.27644216541582	60.155512560586	376.73031346177	0.00000000000000
336.36000000000	0.26786961520584	55.975822286596	376.73031346177	0.00000000000000
336.97000000000	0.25775905160211	51.819823062598	376.73031346177	0.00000000000000
337.58000000000	0.24617789608966	47.713158401138	376.73031346177	0.00000000000000
338.19000000000	0.23320745115302	43.688127690091	376.73031346177	0.00000000000000
338.80000000000	0.21894538407419	39.786790004612	376.73031346177	0.00000000000000
339.41000000000	0.20350887431121	36.065591574855	376.73031346177	0.00000000000000
340.02000000000	0.18703891485177	32.602582684832	376.73031346177	0.00000000000000
340.63000000000	0.16970683460730	29.509137258036	376.73031346177	0.00000000000000
341.24000000000	0.15172529077067	26.949691954411	376.73031346177	0.00000000000000
341.85000000000	0.13336847938519	25.176006591286	376.73031346177	0.00000000000000
342.46000000000	0.11501171741537	24.587440089404	376.73031346177	0.00000000000000
343.07000000000	0.097211978193270	25.833289664217	376.73031346177	0.00000000000000
343.68000000000	0.080870670801130	29.952547067924	376.73031346177	0.00000000000000
344.29000000000	0.067518462091898	38.368450143669	376.73031346177	0.00000000000000
344.90000000000	0.059524485974553	51.910881125546	376.73031346177	0.00000000000000
345.51000000000	0.059219770500456	68.189238063311	376.73031346177	0.00000000000000
346.12000000000	0.066653518684202	81.964892694189	376.73031346177	0.00000000000000
346.73000000000	0.079526413813984	90.626649589947	376.73031346177	0.00000000000000
347.34000000000	0.095451515621061	94.903769588575	376.73031346177	0.00000000000000
347.95000000000	0.11290764923807	96.217325023397	376.73031346177	0.00000000000000
348.56000000000	0.13103627405952	95.617333496657	376.73031346177	0.00000000000000
349.17000000000	0.14933949647112	93.756560137708	376.73031346177	0.00000000000000
349.78000000000	0.16750300408459	91.031285429833	376.73031346177	0.00000000000000
350.39000000000	0.18530650497147	87.687065214101	376.73031346177	0.00000000000000
351.00000000000	0.20257940697679	83.881460985011	376.73031346177	0.00000000000000
351.61000000000	0.21917934875402	79.719693720158	376.73031346177	0.00000000000000
352.22000000000	0.23498266694942	75.274988556097	376.73031346177	0.00000000000000
352.83000000000	0.24988115544221	70.600347492285	376.73031346177	0.00000000000000
353.44000000000	0.26378189554622	65.735444891190	376.73031346177	0.00000000000000
354.05000000000	0.27660820162595	60.710735126956	376.73031346177	0.00000000000000
354.66000000000	0.28830060358249	55.549945565535	376.73031346177	0.00000000000000
355.27000000000	0.29881710839899	50.271596330790	376.73031346177	0.00000000000000
355.88000000000	0.30813271768293	44.890027662231	376.73031346177	0.00000000000000
356.49000000000	0.31623823718975	39.416129837396	376.73031346177	0.00000000000000
357.10000000000	0.32313857910528	33.857905818115	376.73031346177	0.00000000000000
357.71000000000	0.32885080627533	28.220937659056	376.73031346177	0.00000000000000
358.32000000000	0.33340207352044	22.508790663742	376.73031346177	0.00000000000000
358.93000000000	0.33682791025371	16.723370880906	376.73031346177	0.00000000000000
359.54000000000	0.33917041241687	10.865242678919	376.73031346177	0.00000000000000
360.15000000000	0.34047681068022	4.9339132262993	376.73031346177	0.00000000000000
360.76000000000	0.34079804301199	-1.0719146962782	376.73031346177	0.00000000000000
361.37000000000	0.34018868150429	-7.1541168714172	376.73031346177	0.00000000000000
361.98000000000	0.33870558375443	-13.314944393749	376.73031346177	0.00000000000000
362.59000000000	0.33640710941210	-19.556838228244	376.73031346177	0.00000000000000
363.20000000000	0.33335272914087	-25.882256648525	376.73031346177	0.00000000000000
363.81000000000	0.32960247623916	-32.293510695840	376.73031346177	0.00000000000000
364.42000000000	0.32521636905753	-38.792603040064	376.73031346177	0.00000000000000
365.03000000000	0.32025376363068	-45.381065978139	376.73031346177	0.00000000000000
365.64000000000	0.31477260405366	-52.059794701465	376.73031346177	0.00000000000000
366.25000000000	0.30882854750591	-58.828872304637	376.73031346177	0.00000000000000
366.86000000000	0.30247395158787	-65.687383140999	376.73031346177	0.00000000000000
367.47000000000	0.29575672405294	-72.633210811916	376.73031346177	0.00000000000000
368.08000000000	0.28871904948046	-79.662815926259	376.73031346177	0.00000000000000
368.69000000000	0.28139602450159	-86.770986214627	376.73031346177	0.00000000000000
369.30000000000	0.27381425370513	-93.950546812652	376.73031346177	0.00000000000000
369.91000000000	0.26599048371262	-101.19201040892	376.73031346177	0.00000000000000
370.52000000000	0.25793038549906	-108.48313396218	376.73031346177	0.00000000000000
371.13000000000	0.24962763889879	-115.80832880895	376.73031346177	0.00000000000000
371.74000000000	0.24106353510872	-123.14784155154	376.73031346177	0.00000000000000
372.35000000000	0.23220740370370	-130.47658070851	376.73031346177	0.00000000000000
372.96000000000	0.22301830691495	-137.76240454905	376.73031346177	0.00000000000000
373.57000000000	0.21344865031324	-144.96360471405	376.73031346177	0.00000000000000
374.18000000000	0.20344976555021	-152.02517755924	376.73031346177	0.00000000000000
374.79000000000	0.19298409446035	-158.87347587935	376.73031346177	0.00000000000000
375.40000000000	0.18204450920553	-165.40895441277	376.73031346177	0.00000000000000
376.01000000000	0.17067607962228	-171.49588442141	376.73031346177	0.00000000000000
376.62000000000	0.15901693123117	-176.95059563455	376.73031346177	0.00000000000000
377.23000000000	0.14735387132571	178.46799937828	376.73031346177	0.00000000000000
377.84000000000	0.13619308904353	175.05285525741	376.73031346177	0.00000000000000
378.45000000000	0.12632918570940	173.09808930190	376.73031346177	0.00000000000000
379.06000000000	0.11885542804668	172.75610812745	376.73031346177	0.00000000000000
379.67000000000	0.11500211372371	173.79573438140	376.73031346177	0.00000000000000
380.28000000000	0.11571993894635	175.43548417648	376.73031346177	0.00000000000000
380.89000000000	0.12118900200636	176.56665586905	376.73031346177	0.00000000000000
381.50000000000	0.13068258071470	176.30377102572	376.73031346177	0.00000000000000
382.11000000000	0.14291083665759	174.31703114349	376.73031346177	0.00000000000000
382.72000000000	0.15649002503882	170.72953134617	376.73031346177	0.00000000000000
383.33000000000	0.17023312733293	165.86084373710	376.73031346177	0.00000000000000
383.94000000000	0.18324517499983	160.04960122374	376.73031346177	0.00000000000000
384.55000000000	0.19491359711483	153.57986362948	376.73031346177	0.00000000000000
385.16000000000	0.20485967413889	146.66551205774	376.73031346177	0.00000000000000
385.77000000000	0.21288185174242	139.45708185454	376.73031346177	0.00000000000000
386.38000000000	0.21890353196249	132.05425678475	376.73031346177	0.00000000000000
386.99000000000	0.22293026039064	124.51780523983	376.73031346177	0.00000000000000
387.60000000000	0.22501758869027	116.87916682566	376.73031346177	0.00000000000000
388.21000000000	0.22524896582126	109.14748932468	376.73031346177	0.00000000000000
388.82000000000	0.22372211513148	101.31439372740	376.73031346177	0.00000000000000
389.43000000000	0.22054216061294	93.356816755609	376.73031346177	0.00000000000000
390.04000000000	0.21581999974406	85.238213171119	376.73031346177	0.00000000000000
390.65000000000	0.20967486751542	76.908295021312	376.73031346177	0.00000000000000
391.26000000000	0.20224056575513	68.301388773872	376.73031346177	0.00000000000000
391.87000000000	0.19367538638203	59.333450422308	376.73031346177	0.00000000000000
392.48000000000	0.18417631325093	49.897886216373	376.73031346177	0.00000000000000
393.09000000000	0.17399857947498	39.860798506459	376.73031346177	0.00000000000000
393.70000000000	0.16348181255585	29.057580656364	376.73031346177	0.00000000000000
394.31000000000	0.15308296436577	17.295776548327	376.73031346177	0.00000000000000
394.92000000000	0.14341188655984	4.3747369343719	376.73031346177	0.00000000000000
395.53000000000	0.13525402800247	-9.8605127113304	376.73031346177	0.00000000000000
396.14000000000	0.12954433729038	-25.416526160457	376.73031346177	0.00000000000000
396.75000000000	0.12724152691807	-42.023853598297	376.73031346177	0.00000000000000
397.36000000000	0.12908977278015	-59.088879793814	376.73031346177	0.00000000000000
