#
#"Frequency / GHz"	"S1,4 [Mag]"	"S1,4 [Pha in deg.]"
#---------------------------------------------------
290.00000000000	0.65787165853139	68.989252423950
290.61000000000	0.66404728824955	62.658392844337
291.22000000000	0.66918280526911	56.288438975237
291.83000000000	0.67324036394147	49.898742603449
292.44000000000	0.67622352879834	43.508126706062
293.05000000000	0.67818518078942	37.134048883046
293.66000000000	0.67922133499813	30.791835305107
294.27000000000	0.67946205664047	24.494108693165
294.88000000000	0.67906074529908	18.250443893254
295.49000000000	0.67818311502056	12.067254344774
296.10000000000	0.67699701366264	5.9478866533117
296.71000000000	0.67566389086593	-0.10711748548396
297.32000000000	0.67433234590551	-6.0996415212685
297.93000000000	0.67313384869006	-12.033546702089
298.54000000000	0.67218047589753	-17.914202530161
299.15000000000	0.67156435018107	-23.748032428221
299.76000000000	0.67135839987728	-29.542102921777
300.37000000000	0.67161804575901	-35.303775629556
300.98000000000	0.67238344653277	-41.040432996278
301.59000000000	0.67368197841954	-46.759281181909
302.20000000000	0.67553067589005	-52.467226910482
302.81000000000	0.67793841559752	-58.170819507315
303.42000000000	0.68090768162574	-63.876245042402
304.03000000000	0.68443580476492	-69.589356682453
304.64000000000	0.68851561468531	-75.315723939526
305.25000000000	0.69313546620517	-81.060681362979
305.86000000000	0.69827865738914	-86.829341887579
306.47000000000	0.70392334837541	-92.626521244771
307.08000000000	0.71004446461205	-98.456896829864
307.69000000000	0.71660709357190	-104.32523936691
308.30000000000	0.72356454689238	-110.23574445342
308.91000000000	0.73086204079274	-116.19204484277
309.52000000000	0.73843503612673	-122.19721218140
310.13000000000	0.74620857850669	-128.25358195751
310.74000000000	0.75409784897428	-134.36258034963
311.35000000000	0.76200957490997	-140.52457213428
311.96000000000	0.76984429256210	-146.73873862539
312.57000000000	0.77749944747590	-153.00299876841
313.18000000000	0.78487323250316	-159.31398668379
313.79000000000	0.79186895862421	-165.66709630926
314.40000000000	0.79839965294251	-172.05659901919
315.01000000000	0.80439250062826	-178.47583368663
315.62000000000	0.80979271273697	175.08253867692
316.23000000000	0.81456642392944	168.62623080248
316.84000000000	0.81870230693977	162.16299664100
317.45000000000	0.82221172466830	155.70029518529
318.06000000000	0.82512740436441	149.24497608072
318.67000000000	0.82750078285159	142.80301007012
319.28000000000	0.82939830893396	136.37928228090
319.89000000000	0.83089707836859	129.97745958112
320.50000000000	0.83208020925084	123.59993579111
321.11000000000	0.83303234455493	117.24785145942
321.72000000000	0.83383560597068	110.92117896397
322.33000000000	0.83456623513810	104.61885932689
322.94000000000	0.83529206042208	98.338974499378
323.55000000000	0.83607083170644	92.078937961490
324.16000000000	0.83694938060598	85.835687188780
324.77000000000	0.83796349431005	79.605863717423
325.38000000000	0.83913834175425	73.385969984274
325.99000000000	0.84048926407215	67.172496490737
326.60000000000	0.84202273945599	60.962017623268
327.21000000000	0.84373735560972	54.751258983221
327.82000000000	0.84562466730918	48.537142615157
328.43000000000	0.84766987456159	42.316818494464
329.04000000000	0.84985231788478	36.087690775335
329.65000000000	0.85214584013445	29.847445745577
330.26000000000	0.85451910016208	23.594085683304
330.87000000000	0.85693593774120	17.325969566467
331.48000000000	0.85935588189983	11.041858558339
332.09000000000	0.86173487027871	4.7409619243382
332.70000000000	0.86402621188256	-1.5770221802819
333.31000000000	0.86618178652800	-7.9118767353572
333.92000000000	0.86815343747676	-14.262851554603
334.53000000000	0.86989448376695	-20.628668005709
335.14000000000	0.87136125865519	-27.007544181228
335.75000000000	0.87251457201590	-33.397239902617
336.36000000000	0.87332099796115	-39.795119002476
336.97000000000	0.87375390369945	-46.198224697594
337.58000000000	0.87379416004029	-52.603362687117
338.19000000000	0.87343050532007	-59.007185986835
338.80000000000	0.87265956949020	-65.406275493854
339.41000000000	0.87148559992695	-71.797210867805
340.02000000000	0.86991996154348	-78.176627473556
340.63000000000	0.86798050785451	-84.541256782261
341.24000000000	0.86569093435751	-90.887949681041
341.85000000000	0.86308022930030	-97.213684501858
342.46000000000	0.86018232845940	-103.51556415385
343.07000000000	0.85703605892248	-109.79080942737
343.68000000000	0.85368542074430	-116.03675818397
344.29000000000	0.85018020305471	-122.25088249775
344.90000000000	0.84657686121961	-128.43083741935
345.51000000000	0.84293949412450	-134.57455515832
346.12000000000	0.83934066007828	-140.68039606212
346.73000000000	0.83586166892153	-146.74736151561
347.34000000000	0.83259191142661	-152.77536262224
347.95000000000	0.82962677328826	-158.76552192833
348.56000000000	0.82706377687030	-164.72046508884
349.17000000000	0.82499683962757	-170.64453975253
349.78000000000	0.82350894069732	-176.54388770462
350.39000000000	0.82266399023972	177.57369747502
351.00000000000	0.82249916587589	171.69916485216
351.61000000000	0.82301923056837	165.82283774167
352.22000000000	0.82419421071167	159.93520524289
352.83000000000	0.82596124309088	154.02774579234
353.44000000000	0.82823052314007	148.09363670353
354.05000000000	0.83089438069858	142.12822745953
354.66000000000	0.83383787703758	136.12921208806
355.27000000000	0.83694914717855	130.09650564852
355.88000000000	0.84012800132366	124.03188784127
356.49000000000	0.84329188228088	117.93850785959
357.10000000000	0.84637892411659	111.82034673465
357.71000000000	0.84934838481050	105.68171457315
358.32000000000	0.85217904180907	99.526831982974
358.93000000000	0.85486624514506	93.359517592533
359.54000000000	0.85741827428887	87.182982603227
360.15000000000	0.85985251310948	80.999720387397
360.76000000000	0.86219180168288	74.811473239686
361.37000000000	0.86446118204196	68.619257417174
361.98000000000	0.86668514484503	62.423429454087
362.59000000000	0.86888540866558	56.223779781902
363.20000000000	0.87107921872292	50.019642877831
363.81000000000	0.87327812993588	43.810015941780
364.42000000000	0.87548723253538	37.593680236700
365.03000000000	0.87770478049228	31.369320693307
365.64000000000	0.87992218844354	25.135640259921
366.25000000000	0.88212436765840	18.891465910574
366.86000000000	0.88429037309470	12.635843381023
367.47000000000	0.88639433019536	6.3681177741314
368.08000000000	0.88840660165870	0.087997357596252
368.69000000000	0.89029514254519	-6.2044016676116
369.30000000000	0.89202697991043	-12.508530837727
369.91000000000	0.89356974467586	-18.823405827009
370.52000000000	0.89489318203087	-25.147622645352
371.13000000000	0.89597057331313	-31.479391661147
371.74000000000	0.89678001476328	-37.816586886351
372.35000000000	0.89730551203431	-44.156807897231
372.96000000000	0.89753785910131	-50.497452065297
373.57000000000	0.89747527430607	-56.835795104869
374.18000000000	0.89711461362973	-63.169080589219
374.79000000000	0.89643829100317	-69.494617718544
375.40000000000	0.89550885294148	-75.809843619063
376.01000000000	0.89435489776777	-82.112441498549
376.62000000000	0.89301122051283	-88.400414718672
377.23000000000	0.89151769372253	-94.672158304579
377.84000000000	0.88991794845492	-100.92651600647
378.45000000000	0.88825792696480	-107.16282035865
379.06000000000	0.88658438280252	-113.38091433599
379.67000000000	0.88494340039207	-119.58115438220
380.28000000000	0.88337899625589	-125.76439563107
380.89000000000	0.88193185022414	-131.93196096272
381.50000000000	0.88063819960265	-138.08559608469
382.11000000000	0.87952891452497	-144.22741309465
382.72000000000	0.87862876032152	-150.35982499430
383.33000000000	0.87795584396812	-156.48547343726
383.94000000000	0.87752123725815	-162.60715168988
384.55000000000	0.87732876935812	-168.72772446816
385.16000000000	0.87737498513056	-174.85004609851
