#
#"Frequency / GHz"	"S1,4 [Mag]"	"S1,4 [Pha in deg.]"
#---------------------------------------------------
290.00000000000	0.81898488528800	8.1526964515534
290.61000000000	0.82039529531284	1.1652093753482
291.22000000000	0.82234954156614	-5.8296832168418
291.83000000000	0.82480376371563	-12.841084399956
292.44000000000	0.82769005477442	-19.877128400960
293.05000000000	0.83091792301445	-26.944664059734
293.66000000000	0.83437619705773	-34.048970703672
294.27000000000	0.83793769273878	-41.193509275491
294.88000000000	0.84146420365659	-48.379726245355
295.49000000000	0.84481259680765	-55.606927905341
296.10000000000	0.84784190339999	-62.872244885135
296.71000000000	0.85042109970657	-70.170704899664
297.32000000000	0.85243707112553	-77.495425955538
297.93000000000	0.85380208861076	-84.837932565088
298.54000000000	0.85446004761066	-92.188584931704
299.15000000000	0.85439076208249	-99.537097486617
299.76000000000	0.85361178126636	-106.87311108783
300.37000000000	0.85217748214795	-114.18677515867
300.98000000000	0.85017553199649	-121.46929388208
301.59000000000	0.84772114186377	-128.71339487841
302.20000000000	0.84494977594158	-135.91368875353
302.81000000000	0.84200909881197	-143.06690149551
303.42000000000	0.83905092241049	-150.17197627371
304.03000000000	0.83622377927005	-157.23005416161
304.64000000000	0.83366654264429	-164.24435271219
305.25000000000	0.83150328857428	-171.21996619762
305.86000000000	0.82983939416325	-178.16361175300
306.47000000000	0.82875871929795	174.91665747629
307.08000000000	0.82832163757856	168.01175644674
307.69000000000	0.82856366386581	161.11188001852
308.30000000000	0.82949445961582	154.20681863731
308.91000000000	0.83109706901682	147.28627857350
309.52000000000	0.83332733557933	140.34021008036
310.13000000000	0.83611355899198	133.35914743713
310.74000000000	0.83935656552592	126.33456324503
311.35000000000	0.84293047051334	119.25923552922
311.96000000000	0.84668449289343	112.12762029369
312.57000000000	0.85044621836729	104.93621456175
313.18000000000	0.85402667364350	97.683886420979
313.79000000000	0.85722744455175	90.372140559538
314.40000000000	0.85984983102462	83.005282206443
315.01000000000	0.86170569148000	75.590441608311
315.62000000000	0.86262923292119	68.137427325907
316.23000000000	0.86248863426812	60.658390808862
316.84000000000	0.86119615653722	53.167306092779
317.45000000000	0.85871539411654	45.679293877424
318.06000000000	0.85506460659879	38.209843506951
318.67000000000	0.85031560875098	30.774003630782
319.28000000000	0.84458837105930	23.385617970327
319.89000000000	0.83804212866150	16.056674993573
320.50000000000	0.83086425471945	8.7968213638345
321.11000000000	0.82325833159410	1.6130636334191
321.72000000000	0.81543226720884	-5.4903408058118
322.33000000000	0.80758932941046	-12.511835137551
322.94000000000	0.79992055253958	-19.452383212736
323.55000000000	0.79259813853899	-26.315194630392
324.16000000000	0.78577270373990	-33.105409717568
324.77000000000	0.77957178720687	-39.829765631990
325.38000000000	0.77409972874352	-46.496269656128
325.99000000000	0.76943848078936	-53.113894969049
326.60000000000	0.76564883100965	-59.692311266542
327.21000000000	0.76277200149063	-66.241636430224
327.82000000000	0.76083138325980	-72.772205147315
328.43000000000	0.75983318702869	-79.294441020714
329.04000000000	0.75976773072403	-85.818647607347
329.65000000000	0.76061040129358	-92.354840690903
330.26000000000	0.76232193097857	-98.912613550947
330.87000000000	0.76484858732590	-105.50098984468
331.48000000000	0.76812221332655	-112.12827392618
332.09000000000	0.77206023740054	-118.80189574910
332.70000000000	0.77656580442036	-125.52824929331
333.31000000000	0.78152820732268	-132.31252578209
333.92000000000	0.78682381925691	-139.15854587927
334.53000000000	0.79231773082670	-146.06859852197
335.14000000000	0.79786627581350	-153.04329779667
335.75000000000	0.80332057183971	-160.08147278343
336.36000000000	0.80853110328982	-167.18010779406
336.97000000000	0.81335323400956	-174.33435097390
337.58000000000	0.81765337034815	178.46239305490
338.19000000000	0.82131532787251	171.21827647558
338.80000000000	0.82424632464638	163.94272629079
339.41000000000	0.82638196908642	156.64607689737
340.02000000000	0.82768965922615	149.33913844453
340.63000000000	0.82816996843044	142.03273171285
341.24000000000	0.82785583742391	134.73722577725
341.85000000000	0.82680967625603	127.46211491102
342.46000000000	0.82511874295512	120.21566589675
343.07000000000	0.82288935432852	113.00465723573
343.68000000000	0.82024056596658	105.83421971932
344.29000000000	0.81729792874382	98.707775830801
344.90000000000	0.81418780969684	91.627065617222
345.51000000000	0.81103259406725	84.592240426003
346.12000000000	0.80794690443874	77.602003734275
346.73000000000	0.80503481748437	70.653779803340
347.34000000000	0.80238795090386	63.743894985020
347.95000000000	0.80008423964677	56.867761770601
348.56000000000	0.79818721543509	50.020060726809
349.17000000000	0.79674563247965	43.194919293963
349.78000000000	0.79579332798123	36.386088570690
350.39000000000	0.79534925373501	29.587119770830
351.00000000000	0.79541765562028	22.791541482341
351.61000000000	0.79598840775558	15.993037777736
352.22000000000	0.79703752905913	9.1856261055148
352.83000000000	0.79852792546970	2.3638329830549
353.44000000000	0.80041041464828	-4.4771351794972
354.05000000000	0.80262510357079	-11.341229440367
354.66000000000	0.80510320299742	-18.231408060302
355.27000000000	0.80776937429252	-25.149504214056
355.88000000000	0.81054470919633	-32.096119594805
