#
#"Frequency / GHz"	"S1,4 [Mag]"	"S1,4 [Pha in deg.]"
#---------------------------------------------------
290.00000000000	0.72470273576374	171.33159845096
290.61000000000	0.72899914774360	165.56475682054
291.22000000000	0.73362226339431	159.75475244947
291.83000000000	0.73849472334770	153.89772560116
292.44000000000	0.74352878991496	147.99063064085
293.05000000000	0.74862661081553	142.03141079092
293.66000000000	0.75368073035013	136.01916554133
294.27000000000	0.75857656017251	129.95430825572
294.88000000000	0.76319541720034	123.83869323393
295.49000000000	0.76741849634264	117.67569502857
296.10000000000	0.77113161874773	111.47022336159
296.71000000000	0.77423046939076	105.22866058857
297.32000000000	0.77662592198495	98.958714505557
297.93000000000	0.77824896936298	92.669187093744
298.54000000000	0.77905475778712	86.369668740234
299.15000000000	0.77902527973258	80.070176287250
299.76000000000	0.77817041175571	73.780760437115
300.37000000000	0.77652717391871	67.511112194832
300.98000000000	0.77415730124341	61.270198288758
301.59000000000	0.77114341519736	55.065951770103
302.20000000000	0.76758422786749	48.905036965594
302.81000000000	0.76358928068591	42.792698976603
303.42000000000	0.75927370934024	36.732698575952
304.03000000000	0.75475344995795	30.727325117169
304.64000000000	0.75014118299152	24.777473982859
305.25000000000	0.74554317778508	18.882771643684
305.86000000000	0.74105707626713	13.041730529356
306.47000000000	0.73677055459966	7.2519171857691
307.08000000000	0.73276073428468	1.5101199509599
307.69000000000	0.72909417918017	-4.1874940763532
308.30000000000	0.72582730714850	-9.8452393030227
308.91000000000	0.72300705726149	-15.467792288898
309.52000000000	0.72067167785230	-21.060093158346
310.13000000000	0.71885153043010	-26.627266147310
310.74000000000	0.71756983439507	-32.174556396386
311.35000000000	0.71684330424243	-37.707279494213
311.96000000000	0.71668265278792	-43.230780175445
312.57000000000	0.71709295043674	-48.750396819515
313.18000000000	0.71807384209915	-54.271428828186
313.79000000000	0.71961963100301	-59.799104458932
314.40000000000	0.72171924356869	-65.338547172573
315.01000000000	0.72435609290700	-70.894738970285
315.62000000000	0.72750786146576	-76.472479533852
316.23000000000	0.73114622676241	-82.076340257736
316.84000000000	0.73523655861882	-87.710612506113
317.45000000000	0.73973762217780	-93.379249689587
318.06000000000	0.74460132818941	-99.085803088106
318.67000000000	0.74977258014666	-104.83335180091
319.28000000000	0.75518927586415	-110.62442782308
319.89000000000	0.76078252752688	-116.46093805273
320.50000000000	0.76647716706147	-122.34408601108
321.11000000000	0.77219260050327	-128.27429715269
321.72000000000	0.77784380829032	-134.25115334689
322.33000000000	0.78334349367943	-140.27334020315
322.94000000000	0.78860432253863	-146.33861602430
323.55000000000	0.79354080435725	-152.44381018374
324.16000000000	0.79807235653443	-158.58485260454
324.77000000000	0.80212622483806	-164.75684122240
325.38000000000	0.80564034667732	-170.95414812613
325.99000000000	0.80856592870413	-177.17056180966
326.60000000000	0.81086971837323	176.60053119305
327.21000000000	0.81253530710470	170.36595080232
327.82000000000	0.81356378107255	164.13250597564
328.43000000000	0.81397363901793	157.90678756038
329.04000000000	0.81379966328031	151.69495907968
329.65000000000	0.81309104399574	145.50257647224
330.26000000000	0.81190898876207	139.33444246690
330.87000000000	0.81032390625238	133.19449746530
331.48000000000	0.80841240805187	127.08575128560
332.09000000000	0.80625432939182	121.01025516844
332.70000000000	0.80392993726741	114.96911078741
333.31000000000	0.80151745049857	108.96251111452
333.92000000000	0.79909094870983	102.98980692784
334.53000000000	0.79671870272566	97.049592449608
335.14000000000	0.79446192209680	91.139803913914
335.75000000000	0.79237388865996	85.257825592031
336.36000000000	0.79049942846252	79.400598759703
336.97000000000	0.78887466693277	73.564730111877
337.58000000000	0.78752701195699	67.746597097373
338.19000000000	0.78647531442190	61.942448483245
338.80000000000	0.78573016382560	56.148499129664
339.41000000000	0.78529428613475	50.361018452984
340.02000000000	0.78516302096433	44.576412387578
340.63000000000	0.78532486456478	38.791298845312
341.24000000000	0.78576207350723	33.002576736660
341.85000000000	0.78645133106476	27.207488579284
342.46000000000	0.78736448392512	21.403676594423
343.07000000000	0.78846936093109	15.589231990390
343.68000000000	0.78973068793923	9.7627368629348
344.29000000000	0.79111111351610	3.9232978063710
344.90000000000	0.79257235890873	-1.9294300769100
345.51000000000	0.79407650229055	-7.7952305680711
346.12000000000	0.79558740126410	-13.673327508458
346.73000000000	0.79707224823408	-19.562402842290
347.34000000000	0.79850323926903	-25.460635416527
347.95000000000	0.79985931648635	-31.365765304917
348.56000000000	0.80112791416277	-37.275189217512
349.17000000000	0.80230659673856	-43.186092942484
349.78000000000	0.80340442066432	-49.095626143968
350.39000000000	0.80444278325325	-55.001122265294
351.00000000000	0.80545544993624	-60.900360527745
351.61000000000	0.80648739964307	-66.791856872253
352.22000000000	0.80759213703814	-72.675155786114
352.83000000000	0.80882724486936	-78.551077015896
353.44000000000	0.81024824020255	-84.421855405100
354.05000000000	0.81190126214351	-90.291107529895
354.66000000000	0.81381567132819	-96.163575807642
355.27000000000	0.81599808291516	-102.04464491452
355.88000000000	0.81842941935239	-107.93968986213
356.49000000000	0.82106606734218	-113.85337769803
357.10000000000	0.82384520955044	-119.78907558110
357.71000000000	0.82669322822185	-125.74849672994
358.32000000000	0.82953524126517	-131.73164728331
358.93000000000	0.83230368335246	-137.73705090459
359.54000000000	0.83494438549719	-143.76216048114
360.15000000000	0.83741951848950	-149.80383990907
360.76000000000	0.83970763659856	-155.85881309328
361.37000000000	0.84180160829834	-161.92401492519
361.98000000000	0.84370538747566	-167.99682008327
362.59000000000	0.84543045950946	-174.07515669743
363.20000000000	0.84699254277037	179.84247104531
363.81000000000	0.84840886108158	173.75702233205
364.42000000000	0.84969609375421	167.66899480576
365.03000000000	0.85086897556075	161.57851489390
365.64000000000	0.85193944993531	155.48542946129
366.25000000000	0.85291625529883	149.38939039659
366.86000000000	0.85380482789032	143.28992786303
367.47000000000	0.85460742093417	137.18651071739
368.08000000000	0.85532336069149	131.07859429283
368.69000000000	0.85594938003875	124.96565663286
369.30000000000	0.85647998695922	118.84722460738
369.91000000000	0.85690783738243	112.72289137587
370.52000000000	0.85722408955036	106.59232661583
371.13000000000	0.85741872268012	100.45528093943
371.74000000000	0.85748080836338	94.311585948316
372.35000000000	0.85739872916404	88.161151314521
372.96000000000	0.85716034385576	82.003960089026
373.57000000000	0.85675310165022	75.840063200282
374.18000000000	0.85616410889126	69.669573899739
374.79000000000	0.85538015191981	63.492662772307
375.40000000000	0.85438767976754	57.309553844910
376.01000000000	0.85317275018714	51.120522278715
376.62000000000	0.85172094224647	44.925894115948
377.23000000000	0.85001723830329	38.726048579018
